Tree	MatchingSplit	MatchingSplit_toYuleAvg	MatchingSplit_toUnifAvg
300	10.0000	0.9353	0.9127
301	10.0000	0.9353	0.9127
302	13.0000	1.2159	1.1866
303	10.0000	0.9353	0.9127
304	12.0000	1.1223	1.0953
305	8.0000	0.7482	0.7302
306	11.0000	1.0288	1.0040
307	8.0000	0.7482	0.7302
308	11.0000	1.0288	1.0040
309	14.0000	1.3094	1.2778
310	12.0000	1.1223	1.0953
311	12.0000	1.1223	1.0953
312	12.0000	1.1223	1.0953
313	12.0000	1.1223	1.0953
314	12.0000	1.1223	1.0953
315	10.0000	0.9353	0.9127
316	9.0000	0.8418	0.8215
317	13.0000	1.2159	1.1866
318	13.0000	1.2159	1.1866
319	0.0000	0.0000	0.0000
320	12.0000	1.1223	1.0953
321	10.0000	0.9353	0.9127
322	11.0000	1.0288	1.0040
323	10.0000	0.9353	0.9127
324	13.0000	1.2159	1.1866
325	12.0000	1.1223	1.0953
326	10.0000	0.9353	0.9127
327	13.0000	1.2159	1.1866
328	12.0000	1.1223	1.0953
329	8.0000	0.7482	0.7302
330	13.0000	1.2159	1.1866
331	10.0000	0.9353	0.9127
332	12.0000	1.1223	1.0953
333	11.0000	1.0288	1.0040
334	14.0000	1.3094	1.2778
335	10.0000	0.9353	0.9127
336	8.0000	0.7482	0.7302
337	14.0000	1.3094	1.2778
338	10.0000	0.9353	0.9127
339	8.0000	0.7482	0.7302
340	12.0000	1.1223	1.0953
341	11.0000	1.0288	1.0040
342	8.0000	0.7482	0.7302
343	11.0000	1.0288	1.0040
344	8.0000	0.7482	0.7302
345	12.0000	1.1223	1.0953
346	10.0000	0.9353	0.9127
347	11.0000	1.0288	1.0040
348	12.0000	1.1223	1.0953
349	13.0000	1.2159	1.1866
350	12.0000	1.1223	1.0953
351	14.0000	1.3094	1.2778
352	12.0000	1.1223	1.0953
353	10.0000	0.9353	0.9127
354	13.0000	1.2159	1.1866
355	10.0000	0.9353	0.9127
356	12.0000	1.1223	1.0953
357	10.0000	0.9353	0.9127
358	8.0000	0.7482	0.7302
359	10.0000	0.9353	0.9127
360	10.0000	0.9353	0.9127
361	10.0000	0.9353	0.9127
362	10.0000	0.9353	0.9127
363	9.0000	0.8418	0.8215
364	8.0000	0.7482	0.7302
365	11.0000	1.0288	1.0040
366	8.0000	0.7482	0.7302
367	12.0000	1.1223	1.0953
368	10.0000	0.9353	0.9127
369	10.0000	0.9353	0.9127
370	13.0000	1.2159	1.1866
371	8.0000	0.7482	0.7302
372	8.0000	0.7482	0.7302
373	14.0000	1.3094	1.2778
374	11.0000	1.0288	1.0040
375	12.0000	1.1223	1.0953
376	12.0000	1.1223	1.0953
377	15.0000	1.4029	1.3691
378	14.0000	1.3094	1.2778
379	6.0000	0.5612	0.5476
380	11.0000	1.0288	1.0040
381	13.0000	1.2159	1.1866
382	12.0000	1.1223	1.0953
383	9.0000	0.8418	0.8215
384	10.0000	0.9353	0.9127
385	9.0000	0.8418	0.8215
386	10.0000	0.9353	0.9127
387	9.0000	0.8418	0.8215
388	12.0000	1.1223	1.0953
389	12.0000	1.1223	1.0953
390	6.0000	0.5612	0.5476
391	12.0000	1.1223	1.0953
392	10.0000	0.9353	0.9127
393	12.0000	1.1223	1.0953
394	12.0000	1.1223	1.0953
395	14.0000	1.3094	1.2778
396	14.0000	1.3094	1.2778
397	9.0000	0.8418	0.8215
398	10.0000	0.9353	0.9127
399	8.0000	0.7482	0.7302
400	10.0000	0.9353	0.9127
401	8.0000	0.7482	0.7302
402	10.0000	0.9353	0.9127
403	9.0000	0.8418	0.8215
404	13.0000	1.2159	1.1866
405	10.0000	0.9353	0.9127
406	12.0000	1.1223	1.0953
407	8.0000	0.7482	0.7302
408	14.0000	1.3094	1.2778
409	11.0000	1.0288	1.0040
410	13.0000	1.2159	1.1866
411	14.0000	1.3094	1.2778
412	10.0000	0.9353	0.9127
413	13.0000	1.2159	1.1866
414	12.0000	1.1223	1.0953
415	10.0000	0.9353	0.9127
416	10.0000	0.9353	0.9127
417	7.0000	0.6547	0.6389
418	11.0000	1.0288	1.0040
419	8.0000	0.7482	0.7302
420	11.0000	1.0288	1.0040
421	12.0000	1.1223	1.0953
422	12.0000	1.1223	1.0953
423	10.0000	0.9353	0.9127
424	13.0000	1.2159	1.1866
425	12.0000	1.1223	1.0953
426	11.0000	1.0288	1.0040
427	14.0000	1.3094	1.2778
428	13.0000	1.2159	1.1866
429	12.0000	1.1223	1.0953
430	10.0000	0.9353	0.9127
431	10.0000	0.9353	0.9127
432	12.0000	1.1223	1.0953
433	12.0000	1.1223	1.0953
434	10.0000	0.9353	0.9127
435	12.0000	1.1223	1.0953
436	12.0000	1.1223	1.0953
437	10.0000	0.9353	0.9127
438	14.0000	1.3094	1.2778
439	12.0000	1.1223	1.0953
440	13.0000	1.2159	1.1866
441	14.0000	1.3094	1.2778
442	14.0000	1.3094	1.2778
443	9.0000	0.8418	0.8215
444	12.0000	1.1223	1.0953
445	12.0000	1.1223	1.0953
446	10.0000	0.9353	0.9127
447	14.0000	1.3094	1.2778
448	12.0000	1.1223	1.0953
449	12.0000	1.1223	1.0953
450	13.0000	1.2159	1.1866
451	12.0000	1.1223	1.0953
452	14.0000	1.3094	1.2778
453	10.0000	0.9353	0.9127
454	12.0000	1.1223	1.0953
455	13.0000	1.2159	1.1866
456	14.0000	1.3094	1.2778
