No	Tree1	Tree2	MatchingSplit	PathDiffernce
1701	19	91	3.0000	6.0000
1702	19	92	3.0000	6.0000
1703	19	93	3.0000	6.0000
1704	19	94	3.0000	6.0000
1705	19	95	3.0000	6.0000
1706	19	96	3.0000	6.0000
1707	19	97	3.0000	6.0000
1708	19	98	0.0000	0.0000
1709	19	99	3.0000	6.0000
1710	19	100	3.0000	6.0000
1711	20	21	0.0000	0.0000
1712	20	22	14.0000	14.3527
1713	20	23	14.0000	14.3527
1714	20	24	12.0000	12.9615
1715	20	25	7.0000	8.9443
1716	20	26	12.0000	13.4164
1717	20	27	7.0000	7.4833
1718	20	28	12.0000	13.4164
1719	20	29	7.0000	7.4833
1720	20	30	12.0000	13.4164
1721	20	31	12.0000	13.4164
1722	20	32	12.0000	13.4164
1723	20	33	12.0000	13.4164
1724	20	34	12.0000	13.4164
1725	20	35	12.0000	13.4164
1726	20	36	12.0000	13.2665
1727	20	37	12.0000	13.2665
1728	20	38	12.0000	13.4164
1729	20	39	7.0000	8.9443
1730	20	40	12.0000	12.9615
1731	20	41	9.0000	9.0554
1732	20	42	12.0000	12.9615
1733	20	43	12.0000	12.9615
1734	20	44	12.0000	12.9615
1735	20	45	8.0000	9.1652
1736	20	46	8.0000	9.1652
1737	20	47	8.0000	9.1652
1738	20	48	12.0000	13.4164
1739	20	49	12.0000	13.4164
1740	20	50	8.0000	9.1652
1741	20	51	12.0000	13.4164
1742	20	52	12.0000	13.4164
1743	20	53	12.0000	12.9615
1744	20	54	12.0000	13.4164
1745	20	55	7.0000	7.4833
1746	20	56	7.0000	7.4833
1747	20	57	12.0000	13.4164
1748	20	58	12.0000	13.4164
1749	20	59	12.0000	13.4164
1750	20	60	12.0000	13.4164
1751	20	61	12.0000	13.4164
1752	20	62	12.0000	13.4164
1753	20	63	12.0000	13.4164
1754	20	64	8.0000	9.1652
1755	20	65	12.0000	13.4164
1756	20	66	12.0000	12.9615
1757	20	67	12.0000	13.4164
1758	20	68	12.0000	13.4164
1759	20	69	12.0000	13.4164
1760	20	70	12.0000	13.4164
1761	20	71	12.0000	13.4164
1762	20	72	12.0000	12.9615
1763	20	73	12.0000	13.4164
1764	20	74	12.0000	12.9615
1765	20	75	12.0000	12.9615
1766	20	76	12.0000	13.4164
1767	20	77	12.0000	13.4164
1768	20	78	12.0000	13.4164
1769	20	79	12.0000	13.4164
1770	20	80	12.0000	13.4164
1771	20	81	8.0000	9.1652
1772	20	82	12.0000	13.4164
1773	20	83	12.0000	12.9615
1774	20	84	12.0000	12.9615
1775	20	85	12.0000	13.4164
1776	20	86	12.0000	13.4164
1777	20	87	12.0000	13.4164
1778	20	88	12.0000	13.4164
1779	20	89	12.0000	12.9615
1780	20	90	12.0000	13.4164
1781	20	91	12.0000	13.4164
1782	20	92	12.0000	13.4164
1783	20	93	12.0000	13.4164
1784	20	94	12.0000	13.4164
1785	20	95	12.0000	13.4164
1786	20	96	12.0000	13.4164
1787	20	97	12.0000	13.4164
1788	20	98	12.0000	12.9615
1789	20	99	12.0000	13.2665
1790	20	100	12.0000	13.2665
1791	21	22	14.0000	14.3527
1792	21	23	14.0000	14.3527
1793	21	24	12.0000	12.9615
1794	21	25	7.0000	8.9443
1795	21	26	12.0000	13.4164
1796	21	27	7.0000	7.4833
1797	21	28	12.0000	13.4164
1798	21	29	7.0000	7.4833
1799	21	30	12.0000	13.4164
1800	21	31	12.0000	13.4164
1801	21	32	12.0000	13.4164
1802	21	33	12.0000	13.4164
1803	21	34	12.0000	13.4164
1804	21	35	12.0000	13.4164
1805	21	36	12.0000	13.2665
1806	21	37	12.0000	13.2665
1807	21	38	12.0000	13.4164
1808	21	39	7.0000	8.9443
1809	21	40	12.0000	12.9615
1810	21	41	9.0000	9.0554
1811	21	42	12.0000	12.9615
1812	21	43	12.0000	12.9615
1813	21	44	12.0000	12.9615
1814	21	45	8.0000	9.1652
1815	21	46	8.0000	9.1652
1816	21	47	8.0000	9.1652
1817	21	48	12.0000	13.4164
1818	21	49	12.0000	13.4164
1819	21	50	8.0000	9.1652
1820	21	51	12.0000	13.4164
1821	21	52	12.0000	13.4164
1822	21	53	12.0000	12.9615
1823	21	54	12.0000	13.4164
1824	21	55	7.0000	7.4833
1825	21	56	7.0000	7.4833
1826	21	57	12.0000	13.4164
1827	21	58	12.0000	13.4164
1828	21	59	12.0000	13.4164
1829	21	60	12.0000	13.4164
1830	21	61	12.0000	13.4164
1831	21	62	12.0000	13.4164
1832	21	63	12.0000	13.4164
1833	21	64	8.0000	9.1652
1834	21	65	12.0000	13.4164
1835	21	66	12.0000	12.9615
1836	21	67	12.0000	13.4164
1837	21	68	12.0000	13.4164
1838	21	69	12.0000	13.4164
1839	21	70	12.0000	13.4164
1840	21	71	12.0000	13.4164
1841	21	72	12.0000	12.9615
1842	21	73	12.0000	13.4164
1843	21	74	12.0000	12.9615
1844	21	75	12.0000	12.9615
1845	21	76	12.0000	13.4164
1846	21	77	12.0000	13.4164
1847	21	78	12.0000	13.4164
1848	21	79	12.0000	13.4164
1849	21	80	12.0000	13.4164
1850	21	81	8.0000	9.1652
1851	21	82	12.0000	13.4164
1852	21	83	12.0000	12.9615
1853	21	84	12.0000	12.9615
1854	21	85	12.0000	13.4164
1855	21	86	12.0000	13.4164
1856	21	87	12.0000	13.4164
1857	21	88	12.0000	13.4164
1858	21	89	12.0000	12.9615
1859	21	90	12.0000	13.4164
1860	21	91	12.0000	13.4164
1861	21	92	12.0000	13.4164
1862	21	93	12.0000	13.4164
1863	21	94	12.0000	13.4164
1864	21	95	12.0000	13.4164
1865	21	96	12.0000	13.4164
1866	21	97	12.0000	13.4164
1867	21	98	12.0000	12.9615
1868	21	99	12.0000	13.2665
1869	21	100	12.0000	13.2665
1870	22	23	0.0000	0.0000
1871	22	24	5.0000	7.8740
1872	22	25	10.0000	11.9164
1873	22	26	2.0000	5.0990
1874	22	27	9.0000	9.0554
1875	22	28	2.0000	5.0990
1876	22	29	9.0000	9.0554
1877	22	30	2.0000	5.0990
1878	22	31	2.0000	5.0990
1879	22	32	2.0000	5.0990
1880	22	33	2.0000	5.0990
1881	22	34	2.0000	5.0990
1882	22	35	2.0000	5.0990
1883	22	36	8.0000	11.8322
1884	22	37	8.0000	11.8322
1885	22	38	2.0000	5.0990
1886	22	39	10.0000	11.9164
1887	22	40	5.0000	7.8740
1888	22	41	9.0000	9.0554
1889	22	42	5.0000	7.8740
1890	22	43	5.0000	7.8740
1891	22	44	5.0000	7.8740
1892	22	45	8.0000	8.9443
1893	22	46	8.0000	8.9443
1894	22	47	8.0000	8.9443
1895	22	48	2.0000	5.0990
1896	22	49	2.0000	5.0990
1897	22	50	8.0000	8.9443
1898	22	51	2.0000	5.0990
1899	22	52	2.0000	5.0990
1900	22	53	5.0000	7.8740
1901	22	54	2.0000	5.0990
1902	22	55	9.0000	9.0554
1903	22	56	9.0000	9.0554
1904	22	57	2.0000	5.0990
1905	22	58	2.0000	5.0990
1906	22	59	2.0000	5.0990
1907	22	60	2.0000	5.0990
1908	22	61	2.0000	5.0990
1909	22	62	2.0000	5.0990
1910	22	63	2.0000	5.0990
1911	22	64	8.0000	8.9443
1912	22	65	2.0000	5.0990
1913	22	66	5.0000	7.8740
1914	22	67	2.0000	5.0990
1915	22	68	2.0000	5.0990
1916	22	69	2.0000	5.0990
1917	22	70	2.0000	5.0990
1918	22	71	2.0000	5.0990
1919	22	72	5.0000	7.8740
1920	22	73	2.0000	5.0990
1921	22	74	5.0000	7.8740
1922	22	75	5.0000	7.8740
1923	22	76	2.0000	5.0990
1924	22	77	2.0000	5.0990
1925	22	78	2.0000	5.0990
1926	22	79	2.0000	5.0990
1927	22	80	2.0000	5.0990
1928	22	81	8.0000	8.9443
1929	22	82	2.0000	5.0990
1930	22	83	5.0000	7.8740
1931	22	84	5.0000	7.8740
1932	22	85	2.0000	5.0990
1933	22	86	2.0000	5.0990
1934	22	87	2.0000	5.0990
1935	22	88	2.0000	5.0990
1936	22	89	5.0000	7.8740
1937	22	90	2.0000	5.0990
1938	22	91	2.0000	5.0990
1939	22	92	2.0000	5.0990
1940	22	93	2.0000	5.0990
1941	22	94	2.0000	5.0990
1942	22	95	2.0000	5.0990
1943	22	96	2.0000	5.0990
1944	22	97	2.0000	5.0990
1945	22	98	5.0000	7.8740
1946	22	99	8.0000	11.8322
1947	22	100	8.0000	11.8322
1948	23	24	5.0000	7.8740
1949	23	25	10.0000	11.9164
1950	23	26	2.0000	5.0990
1951	23	27	9.0000	9.0554
1952	23	28	2.0000	5.0990
1953	23	29	9.0000	9.0554
1954	23	30	2.0000	5.0990
1955	23	31	2.0000	5.0990
1956	23	32	2.0000	5.0990
1957	23	33	2.0000	5.0990
1958	23	34	2.0000	5.0990
1959	23	35	2.0000	5.0990
1960	23	36	8.0000	11.8322
1961	23	37	8.0000	11.8322
1962	23	38	2.0000	5.0990
1963	23	39	10.0000	11.9164
1964	23	40	5.0000	7.8740
1965	23	41	9.0000	9.0554
1966	23	42	5.0000	7.8740
1967	23	43	5.0000	7.8740
1968	23	44	5.0000	7.8740
1969	23	45	8.0000	8.9443
1970	23	46	8.0000	8.9443
1971	23	47	8.0000	8.9443
1972	23	48	2.0000	5.0990
1973	23	49	2.0000	5.0990
1974	23	50	8.0000	8.9443
1975	23	51	2.0000	5.0990
1976	23	52	2.0000	5.0990
1977	23	53	5.0000	7.8740
1978	23	54	2.0000	5.0990
1979	23	55	9.0000	9.0554
1980	23	56	9.0000	9.0554
1981	23	57	2.0000	5.0990
1982	23	58	2.0000	5.0990
1983	23	59	2.0000	5.0990
1984	23	60	2.0000	5.0990
1985	23	61	2.0000	5.0990
1986	23	62	2.0000	5.0990
1987	23	63	2.0000	5.0990
1988	23	64	8.0000	8.9443
1989	23	65	2.0000	5.0990
1990	23	66	5.0000	7.8740
1991	23	67	2.0000	5.0990
1992	23	68	2.0000	5.0990
1993	23	69	2.0000	5.0990
1994	23	70	2.0000	5.0990
1995	23	71	2.0000	5.0990
1996	23	72	5.0000	7.8740
1997	23	73	2.0000	5.0990
1998	23	74	5.0000	7.8740
1999	23	75	5.0000	7.8740
2000	23	76	2.0000	5.0990
2001	23	77	2.0000	5.0990
2002	23	78	2.0000	5.0990
2003	23	79	2.0000	5.0990
2004	23	80	2.0000	5.0990
2005	23	81	8.0000	8.9443
2006	23	82	2.0000	5.0990
2007	23	83	5.0000	7.8740
2008	23	84	5.0000	7.8740
2009	23	85	2.0000	5.0990
2010	23	86	2.0000	5.0990
2011	23	87	2.0000	5.0990
2012	23	88	2.0000	5.0990
2013	23	89	5.0000	7.8740
2014	23	90	2.0000	5.0990
2015	23	91	2.0000	5.0990
2016	23	92	2.0000	5.0990
2017	23	93	2.0000	5.0990
2018	23	94	2.0000	5.0990
2019	23	95	2.0000	5.0990
2020	23	96	2.0000	5.0990
2021	23	97	2.0000	5.0990
2022	23	98	5.0000	7.8740
2023	23	99	8.0000	11.8322
2024	23	100	8.0000	11.8322
2025	24	25	7.0000	9.7980
2026	24	26	3.0000	6.0000
2027	24	27	7.0000	8.9443
2028	24	28	3.0000	6.0000
2029	24	29	7.0000	8.9443
2030	24	30	3.0000	6.0000
2031	24	31	3.0000	6.0000
2032	24	32	3.0000	6.0000
2033	24	33	3.0000	6.0000
2034	24	34	3.0000	6.0000
2035	24	35	3.0000	6.0000
2036	24	36	3.0000	6.0000
2037	24	37	3.0000	6.0000
2038	24	38	3.0000	6.0000
2039	24	39	7.0000	9.7980
2040	24	40	0.0000	0.0000
2041	24	41	9.0000	10.2956
2042	24	42	0.0000	0.0000
2043	24	43	0.0000	0.0000
2044	24	44	0.0000	0.0000
2045	24	45	7.0000	7.4833
2046	24	46	7.0000	7.4833
2047	24	47	7.0000	7.4833
2048	24	48	3.0000	6.0000
2049	24	49	3.0000	6.0000
2050	24	50	7.0000	7.4833
2051	24	51	3.0000	6.0000
2052	24	52	3.0000	6.0000
2053	24	53	0.0000	0.0000
2054	24	54	3.0000	6.0000
2055	24	55	7.0000	8.9443
2056	24	56	7.0000	8.9443
2057	24	57	3.0000	6.0000
2058	24	58	3.0000	6.0000
2059	24	59	3.0000	6.0000
2060	24	60	3.0000	6.0000
2061	24	61	3.0000	6.0000
2062	24	62	3.0000	6.0000
2063	24	63	3.0000	6.0000
2064	24	64	7.0000	7.4833
2065	24	65	3.0000	6.0000
2066	24	66	0.0000	0.0000
2067	24	67	3.0000	6.0000
2068	24	68	3.0000	6.0000
2069	24	69	3.0000	6.0000
2070	24	70	3.0000	6.0000
2071	24	71	3.0000	6.0000
2072	24	72	0.0000	0.0000
2073	24	73	3.0000	6.0000
2074	24	74	0.0000	0.0000
2075	24	75	0.0000	0.0000
2076	24	76	3.0000	6.0000
2077	24	77	3.0000	6.0000
2078	24	78	3.0000	6.0000
2079	24	79	3.0000	6.0000
2080	24	80	3.0000	6.0000
2081	24	81	7.0000	7.4833
2082	24	82	3.0000	6.0000
2083	24	83	0.0000	0.0000
2084	24	84	0.0000	0.0000
2085	24	85	3.0000	6.0000
2086	24	86	3.0000	6.0000
2087	24	87	3.0000	6.0000
2088	24	88	3.0000	6.0000
2089	24	89	0.0000	0.0000
2090	24	90	3.0000	6.0000
2091	24	91	3.0000	6.0000
2092	24	92	3.0000	6.0000
2093	24	93	3.0000	6.0000
2094	24	94	3.0000	6.0000
2095	24	95	3.0000	6.0000
2096	24	96	3.0000	6.0000
2097	24	97	3.0000	6.0000
2098	24	98	0.0000	0.0000
2099	24	99	3.0000	6.0000
2100	24	100	3.0000	6.0000
2101	25	26	8.0000	10.7703
2102	25	27	6.0000	8.4853
2103	25	28	8.0000	10.7703
2104	25	29	6.0000	8.4853
2105	25	30	8.0000	10.7703
2106	25	31	8.0000	10.7703
2107	25	32	8.0000	10.7703
2108	25	33	8.0000	10.7703
2109	25	34	8.0000	10.7703
2110	25	35	8.0000	10.7703
2111	25	36	8.0000	9.1652
2112	25	37	8.0000	9.1652
2113	25	38	8.0000	10.7703
2114	25	39	0.0000	0.0000
2115	25	40	7.0000	9.7980
2116	25	41	8.0000	9.8995
2117	25	42	7.0000	9.7980
2118	25	43	7.0000	9.7980
2119	25	44	7.0000	9.7980
2120	25	45	4.0000	6.6332
2121	25	46	4.0000	6.6332
2122	25	47	4.0000	6.6332
2123	25	48	8.0000	10.7703
2124	25	49	8.0000	10.7703
2125	25	50	4.0000	6.6332
2126	25	51	8.0000	10.7703
2127	25	52	8.0000	10.7703
2128	25	53	7.0000	9.7980
2129	25	54	8.0000	10.7703
2130	25	55	6.0000	8.4853
2131	25	56	6.0000	8.4853
2132	25	57	8.0000	10.7703
2133	25	58	8.0000	10.7703
2134	25	59	8.0000	10.7703
2135	25	60	8.0000	10.7703
2136	25	61	8.0000	10.7703
2137	25	62	8.0000	10.7703
2138	25	63	8.0000	10.7703
2139	25	64	4.0000	6.6332
2140	25	65	8.0000	10.7703
2141	25	66	7.0000	9.7980
2142	25	67	8.0000	10.7703
2143	25	68	8.0000	10.7703
2144	25	69	8.0000	10.7703
2145	25	70	8.0000	10.7703
2146	25	71	8.0000	10.7703
2147	25	72	7.0000	9.7980
2148	25	73	8.0000	10.7703
2149	25	74	7.0000	9.7980
2150	25	75	7.0000	9.7980
2151	25	76	8.0000	10.7703
2152	25	77	8.0000	10.7703
2153	25	78	8.0000	10.7703
2154	25	79	8.0000	10.7703
2155	25	80	8.0000	10.7703
2156	25	81	4.0000	6.6332
2157	25	82	8.0000	10.7703
2158	25	83	7.0000	9.7980
2159	25	84	7.0000	9.7980
2160	25	85	8.0000	10.7703
2161	25	86	8.0000	10.7703
2162	25	87	8.0000	10.7703
2163	25	88	8.0000	10.7703
2164	25	89	7.0000	9.7980
2165	25	90	8.0000	10.7703
2166	25	91	8.0000	10.7703
2167	25	92	8.0000	10.7703
2168	25	93	8.0000	10.7703
2169	25	94	8.0000	10.7703
2170	25	95	8.0000	10.7703
2171	25	96	8.0000	10.7703
2172	25	97	8.0000	10.7703
2173	25	98	7.0000	9.7980
2174	25	99	8.0000	9.1652
2175	25	100	8.0000	9.1652
2176	26	27	7.0000	7.4833
2177	26	28	0.0000	0.0000
2178	26	29	7.0000	7.4833
2179	26	30	0.0000	0.0000
2180	26	31	0.0000	0.0000
2181	26	32	0.0000	0.0000
2182	26	33	0.0000	0.0000
2183	26	34	0.0000	0.0000
2184	26	35	0.0000	0.0000
2185	26	36	6.0000	10.6771
2186	26	37	6.0000	10.6771
2187	26	38	0.0000	0.0000
2188	26	39	8.0000	10.7703
2189	26	40	3.0000	6.0000
2190	26	41	9.0000	9.0554
2191	26	42	3.0000	6.0000
2192	26	43	3.0000	6.0000
2193	26	44	3.0000	6.0000
2194	26	45	6.0000	7.3485
2195	26	46	6.0000	7.3485
2196	26	47	6.0000	7.3485
2197	26	48	0.0000	0.0000
2198	26	49	0.0000	0.0000
2199	26	50	6.0000	7.3485
2200	26	51	0.0000	0.0000
2201	26	52	0.0000	0.0000
2202	26	53	3.0000	6.0000
2203	26	54	0.0000	0.0000
2204	26	55	7.0000	7.4833
2205	26	56	7.0000	7.4833
2206	26	57	0.0000	0.0000
2207	26	58	0.0000	0.0000
2208	26	59	0.0000	0.0000
2209	26	60	0.0000	0.0000
2210	26	61	0.0000	0.0000
2211	26	62	0.0000	0.0000
2212	26	63	0.0000	0.0000
2213	26	64	6.0000	7.3485
2214	26	65	0.0000	0.0000
2215	26	66	3.0000	6.0000
2216	26	67	0.0000	0.0000
2217	26	68	0.0000	0.0000
2218	26	69	0.0000	0.0000
2219	26	70	0.0000	0.0000
2220	26	71	0.0000	0.0000
2221	26	72	3.0000	6.0000
2222	26	73	0.0000	0.0000
2223	26	74	3.0000	6.0000
2224	26	75	3.0000	6.0000
2225	26	76	0.0000	0.0000
2226	26	77	0.0000	0.0000
2227	26	78	0.0000	0.0000
2228	26	79	0.0000	0.0000
2229	26	80	0.0000	0.0000
2230	26	81	6.0000	7.3485
2231	26	82	0.0000	0.0000
2232	26	83	3.0000	6.0000
2233	26	84	3.0000	6.0000
2234	26	85	0.0000	0.0000
2235	26	86	0.0000	0.0000
2236	26	87	0.0000	0.0000
2237	26	88	0.0000	0.0000
2238	26	89	3.0000	6.0000
2239	26	90	0.0000	0.0000
2240	26	91	0.0000	0.0000
2241	26	92	0.0000	0.0000
2242	26	93	0.0000	0.0000
2243	26	94	0.0000	0.0000
2244	26	95	0.0000	0.0000
2245	26	96	0.0000	0.0000
2246	26	97	0.0000	0.0000
2247	26	98	3.0000	6.0000
2248	26	99	6.0000	10.6771
2249	26	100	6.0000	10.6771
2250	27	28	7.0000	7.4833
2251	27	29	0.0000	0.0000
2252	27	30	7.0000	7.4833
2253	27	31	7.0000	7.4833
2254	27	32	7.0000	7.4833
2255	27	33	7.0000	7.4833
2256	27	34	7.0000	7.4833
2257	27	35	7.0000	7.4833
2258	27	36	8.0000	10.7703
2259	27	37	8.0000	10.7703
2260	27	38	7.0000	7.4833
2261	27	39	6.0000	8.4853
2262	27	40	7.0000	8.9443
2263	27	41	2.0000	5.0990
2264	27	42	7.0000	8.9443
2265	27	43	7.0000	8.9443
2266	27	44	7.0000	8.9443
2267	27	45	4.0000	7.4833
2268	27	46	4.0000	7.4833
2269	27	47	4.0000	7.4833
2270	27	48	7.0000	7.4833
2271	27	49	7.0000	7.4833
2272	27	50	4.0000	7.4833
2273	27	51	7.0000	7.4833
2274	27	52	7.0000	7.4833
2275	27	53	7.0000	8.9443
2276	27	54	7.0000	7.4833
2277	27	55	0.0000	0.0000
2278	27	56	0.0000	0.0000
2279	27	57	7.0000	7.4833
2280	27	58	7.0000	7.4833
2281	27	59	7.0000	7.4833
2282	27	60	7.0000	7.4833
2283	27	61	7.0000	7.4833
2284	27	62	7.0000	7.4833
2285	27	63	7.0000	7.4833
2286	27	64	4.0000	7.4833
2287	27	65	7.0000	7.4833
2288	27	66	7.0000	8.9443
2289	27	67	7.0000	7.4833
2290	27	68	7.0000	7.4833
2291	27	69	7.0000	7.4833
2292	27	70	7.0000	7.4833
2293	27	71	7.0000	7.4833
2294	27	72	7.0000	8.9443
2295	27	73	7.0000	7.4833
2296	27	74	7.0000	8.9443
2297	27	75	7.0000	8.9443
2298	27	76	7.0000	7.4833
2299	27	77	7.0000	7.4833
2300	27	78	7.0000	7.4833
2301	27	79	7.0000	7.4833
2302	27	80	7.0000	7.4833
2303	27	81	4.0000	7.4833
2304	27	82	7.0000	7.4833
2305	27	83	7.0000	8.9443
2306	27	84	7.0000	8.9443
2307	27	85	7.0000	7.4833
2308	27	86	7.0000	7.4833
2309	27	87	7.0000	7.4833
2310	27	88	7.0000	7.4833
2311	27	89	7.0000	8.9443
2312	27	90	7.0000	7.4833
2313	27	91	7.0000	7.4833
2314	27	92	7.0000	7.4833
2315	27	93	7.0000	7.4833
2316	27	94	7.0000	7.4833
2317	27	95	7.0000	7.4833
2318	27	96	7.0000	7.4833
2319	27	97	7.0000	7.4833
2320	27	98	7.0000	8.9443
2321	27	99	8.0000	10.7703
2322	27	100	8.0000	10.7703
2323	28	29	7.0000	7.4833
2324	28	30	0.0000	0.0000
2325	28	31	0.0000	0.0000
2326	28	32	0.0000	0.0000
2327	28	33	0.0000	0.0000
2328	28	34	0.0000	0.0000
2329	28	35	0.0000	0.0000
2330	28	36	6.0000	10.6771
2331	28	37	6.0000	10.6771
2332	28	38	0.0000	0.0000
2333	28	39	8.0000	10.7703
2334	28	40	3.0000	6.0000
2335	28	41	9.0000	9.0554
2336	28	42	3.0000	6.0000
2337	28	43	3.0000	6.0000
2338	28	44	3.0000	6.0000
2339	28	45	6.0000	7.3485
2340	28	46	6.0000	7.3485
2341	28	47	6.0000	7.3485
2342	28	48	0.0000	0.0000
2343	28	49	0.0000	0.0000
2344	28	50	6.0000	7.3485
2345	28	51	0.0000	0.0000
2346	28	52	0.0000	0.0000
2347	28	53	3.0000	6.0000
2348	28	54	0.0000	0.0000
2349	28	55	7.0000	7.4833
2350	28	56	7.0000	7.4833
2351	28	57	0.0000	0.0000
2352	28	58	0.0000	0.0000
2353	28	59	0.0000	0.0000
2354	28	60	0.0000	0.0000
2355	28	61	0.0000	0.0000
2356	28	62	0.0000	0.0000
2357	28	63	0.0000	0.0000
2358	28	64	6.0000	7.3485
2359	28	65	0.0000	0.0000
2360	28	66	3.0000	6.0000
2361	28	67	0.0000	0.0000
2362	28	68	0.0000	0.0000
2363	28	69	0.0000	0.0000
2364	28	70	0.0000	0.0000
2365	28	71	0.0000	0.0000
2366	28	72	3.0000	6.0000
2367	28	73	0.0000	0.0000
2368	28	74	3.0000	6.0000
2369	28	75	3.0000	6.0000
2370	28	76	0.0000	0.0000
2371	28	77	0.0000	0.0000
2372	28	78	0.0000	0.0000
2373	28	79	0.0000	0.0000
2374	28	80	0.0000	0.0000
2375	28	81	6.0000	7.3485
2376	28	82	0.0000	0.0000
2377	28	83	3.0000	6.0000
2378	28	84	3.0000	6.0000
2379	28	85	0.0000	0.0000
2380	28	86	0.0000	0.0000
2381	28	87	0.0000	0.0000
2382	28	88	0.0000	0.0000
2383	28	89	3.0000	6.0000
2384	28	90	0.0000	0.0000
2385	28	91	0.0000	0.0000
2386	28	92	0.0000	0.0000
2387	28	93	0.0000	0.0000
2388	28	94	0.0000	0.0000
2389	28	95	0.0000	0.0000
2390	28	96	0.0000	0.0000
2391	28	97	0.0000	0.0000
2392	28	98	3.0000	6.0000
2393	28	99	6.0000	10.6771
2394	28	100	6.0000	10.6771
2395	29	30	7.0000	7.4833
2396	29	31	7.0000	7.4833
2397	29	32	7.0000	7.4833
2398	29	33	7.0000	7.4833
2399	29	34	7.0000	7.4833
2400	29	35	7.0000	7.4833
2401	29	36	8.0000	10.7703
2402	29	37	8.0000	10.7703
2403	29	38	7.0000	7.4833
2404	29	39	6.0000	8.4853
2405	29	40	7.0000	8.9443
2406	29	41	2.0000	5.0990
2407	29	42	7.0000	8.9443
2408	29	43	7.0000	8.9443
2409	29	44	7.0000	8.9443
2410	29	45	4.0000	7.4833
2411	29	46	4.0000	7.4833
2412	29	47	4.0000	7.4833
2413	29	48	7.0000	7.4833
2414	29	49	7.0000	7.4833
2415	29	50	4.0000	7.4833
2416	29	51	7.0000	7.4833
2417	29	52	7.0000	7.4833
2418	29	53	7.0000	8.9443
2419	29	54	7.0000	7.4833
2420	29	55	0.0000	0.0000
2421	29	56	0.0000	0.0000
2422	29	57	7.0000	7.4833
2423	29	58	7.0000	7.4833
2424	29	59	7.0000	7.4833
2425	29	60	7.0000	7.4833
2426	29	61	7.0000	7.4833
2427	29	62	7.0000	7.4833
2428	29	63	7.0000	7.4833
2429	29	64	4.0000	7.4833
2430	29	65	7.0000	7.4833
2431	29	66	7.0000	8.9443
2432	29	67	7.0000	7.4833
2433	29	68	7.0000	7.4833
2434	29	69	7.0000	7.4833
2435	29	70	7.0000	7.4833
2436	29	71	7.0000	7.4833
2437	29	72	7.0000	8.9443
2438	29	73	7.0000	7.4833
2439	29	74	7.0000	8.9443
2440	29	75	7.0000	8.9443
2441	29	76	7.0000	7.4833
2442	29	77	7.0000	7.4833
2443	29	78	7.0000	7.4833
2444	29	79	7.0000	7.4833
2445	29	80	7.0000	7.4833
2446	29	81	4.0000	7.4833
2447	29	82	7.0000	7.4833
2448	29	83	7.0000	8.9443
2449	29	84	7.0000	8.9443
2450	29	85	7.0000	7.4833
2451	29	86	7.0000	7.4833
2452	29	87	7.0000	7.4833
2453	29	88	7.0000	7.4833
2454	29	89	7.0000	8.9443
2455	29	90	7.0000	7.4833
2456	29	91	7.0000	7.4833
2457	29	92	7.0000	7.4833
2458	29	93	7.0000	7.4833
2459	29	94	7.0000	7.4833
2460	29	95	7.0000	7.4833
2461	29	96	7.0000	7.4833
2462	29	97	7.0000	7.4833
2463	29	98	7.0000	8.9443
2464	29	99	8.0000	10.7703
2465	29	100	8.0000	10.7703
2466	30	31	0.0000	0.0000
2467	30	32	0.0000	0.0000
2468	30	33	0.0000	0.0000
2469	30	34	0.0000	0.0000
2470	30	35	0.0000	0.0000
2471	30	36	6.0000	10.6771
2472	30	37	6.0000	10.6771
2473	30	38	0.0000	0.0000
2474	30	39	8.0000	10.7703
2475	30	40	3.0000	6.0000
2476	30	41	9.0000	9.0554
2477	30	42	3.0000	6.0000
2478	30	43	3.0000	6.0000
2479	30	44	3.0000	6.0000
2480	30	45	6.0000	7.3485
2481	30	46	6.0000	7.3485
2482	30	47	6.0000	7.3485
2483	30	48	0.0000	0.0000
2484	30	49	0.0000	0.0000
2485	30	50	6.0000	7.3485
2486	30	51	0.0000	0.0000
2487	30	52	0.0000	0.0000
2488	30	53	3.0000	6.0000
2489	30	54	0.0000	0.0000
2490	30	55	7.0000	7.4833
2491	30	56	7.0000	7.4833
2492	30	57	0.0000	0.0000
2493	30	58	0.0000	0.0000
2494	30	59	0.0000	0.0000
2495	30	60	0.0000	0.0000
2496	30	61	0.0000	0.0000
2497	30	62	0.0000	0.0000
2498	30	63	0.0000	0.0000
2499	30	64	6.0000	7.3485
2500	30	65	0.0000	0.0000
2501	30	66	3.0000	6.0000
2502	30	67	0.0000	0.0000
2503	30	68	0.0000	0.0000
2504	30	69	0.0000	0.0000
2505	30	70	0.0000	0.0000
2506	30	71	0.0000	0.0000
2507	30	72	3.0000	6.0000
2508	30	73	0.0000	0.0000
2509	30	74	3.0000	6.0000
2510	30	75	3.0000	6.0000
2511	30	76	0.0000	0.0000
2512	30	77	0.0000	0.0000
2513	30	78	0.0000	0.0000
2514	30	79	0.0000	0.0000
2515	30	80	0.0000	0.0000
2516	30	81	6.0000	7.3485
2517	30	82	0.0000	0.0000
2518	30	83	3.0000	6.0000
2519	30	84	3.0000	6.0000
2520	30	85	0.0000	0.0000
2521	30	86	0.0000	0.0000
