OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Hominid_mean	Nasonia2_mean	Mosquito_mean	Peromyscus_mean	Drosophila2_mean
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__;g__	67.6207903573	7.21175387406e-14	3.16320423988e-13	7.78148243011e-11	1.19816641926e-05	0.0	0.00086730790524	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Ralstonia	66.9180584133	1.01445148889e-13	4.43155124092e-13	1.09459315651e-10	2.16580483265e-06	0.00177640076778	0.000565927163196	0.0	0.000531994292363
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Cupriavidus	66.3697513178	1.32380989596e-13	5.75964063607e-13	1.42839087775e-10	1.37667761073e-05	0.00137797226451	0.000311503342795	0.0	7.48146514021e-05
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__	66.26428384	1.39334009058e-13	6.03780705918e-13	1.50341395773e-10	0.00643933950032	0.000377022242409	3.02667732521e-05	0.0	0.000632749619687
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;Other	66.133531724	1.48462564238e-13	6.40764427252e-13	1.60191106813e-10	7.31754953093e-05	0.0	1.32407539815e-06	0.0	0.00017108250985
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia	65.6624681019	1.86592445776e-13	8.02124497977e-13	2.01333248992e-10	0.00806390266542	0.000267766088054	0.0	0.00635565292904	0.00082661032341
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__;g__	65.1704989351	2.36894263023e-13	1.01432107064e-12	2.55608909801e-10	8.78187779515e-05	1.66210142808e-06	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Kurthia	64.9907974237	2.58471583789e-13	1.07265707272e-12	2.78890838908e-10	2.31948482859e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;Other	64.9907974237	2.58471583789e-13	1.07265707272e-12	2.78890838908e-10	3.84729899957e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Dehalobacteriaceae;g__Dehalobacterium	64.9907974237	2.58471583789e-13	1.07265707272e-12	2.78890838908e-10	0.000141103449374	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Acidaminococcus	64.9907974237	2.58471583789e-13	1.07265707272e-12	2.78890838908e-10	6.35787914039e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Schwartzia	64.9907974237	2.58471583789e-13	1.07265707272e-12	2.78890838908e-10	9.07711621766e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelothrix	64.9907974237	2.58471583789e-13	1.07265707272e-12	2.78890838908e-10	0.000189806174812	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Anaerospora	64.9907974237	2.58471583789e-13	1.07265707272e-12	2.78890838908e-10	7.90608510029e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodovulum	64.9907974237	2.58471583789e-13	1.07265707272e-12	2.78890838908e-10	0.000411418128402	0.0	0.0	0.0	0.0
k__Bacteria;p__WPS-2;c__;o__;f__;g__	64.7207441717	2.9464552985e-13	1.21809397206e-12	3.17922526708e-10	2.71583848382e-05	0.0	0.0	0.0	3.42492722422e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__Gemellaceae;g__	64.6309344633	3.07763285478e-13	1.26746788179e-12	3.3207658503e-10	6.73100747852e-06	0.00103308981785	5.92576097737e-05	1.43665775939e-06	2.3276554087e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Rhizobium	63.9457712084	4.29051245883e-13	1.76025206961e-12	4.62946294308e-10	7.55143208578e-05	5.91386065662e-05	5.3597879123e-06	0.0	0.0
k__Bacteria;p__GN02;c__GKS2-174;o__;f__;g__	63.5851391136	5.11020031458e-13	2.08860081039e-12	5.51390613943e-10	0.0	0.000750415553586	0.0	0.0	0.000489055103519
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus	63.3615837137	5.69507549057e-13	2.31886281295e-12	6.14498645432e-10	0.000880222525654	0.00309276131713	1.36778437968e-05	0.0	0.00121701087967
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;Other	61.4961329053	1.40605299911e-12	5.70350069939e-12	1.51713118604e-09	1.3162293714e-06	0.0	0.0	0.0	0.000270584041473
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Arcobacter	60.6469502259	2.12105545944e-12	8.57160614509e-12	2.28861884074e-09	1.31393613219e-06	0.000201818701822	2.02167972065e-05	0.0	0.000895676568338
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Afipia	59.8694081932	3.09007599034e-12	1.24410149014e-11	3.33419199358e-09	0.0	0.0	0.000120598573091	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__	59.8446954969	3.1272452903e-12	1.25438575027e-11	3.37429766824e-09	0.00133387593647	0.0	3.4391405082e-05	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Jeotgalicoccus	59.5918445578	3.53417935794e-12	1.41236278786e-11	3.81337952721e-09	4.4667471068e-06	2.86704931347e-05	0.000252324037657	1.94046648814e-06	2.62473108341e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Anaerococcus	59.5143772819	3.66913602514e-12	1.46088478639e-11	3.95899777113e-09	1.14452094382e-05	0.0006872183189	0.00029009992585	0.0	0.000558221482108
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Dyadobacter	58.7575733498	5.29085045306e-12	2.09883369075e-11	5.70882763885e-09	0.000924680411928	0.0	0.000115214060764	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__;g__	57.8739043294	8.11052439971e-12	3.20558821512e-11	8.75125582728e-09	3.10018430865e-05	0.00088989740367	1.90444618485e-05	0.0	0.000738468355769
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Spirochaetales;f__Spirochaetaceae;g__	56.4131730703	1.64253985825e-11	6.46165609985e-11	1.77230050705e-08	1.58456248276e-05	0.0	0.0	0.0	8.47552022281e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae];g__Butyricimonas	56.4077409901	1.64685396428e-11	6.46165609985e-11	1.77695542746e-08	7.04580180794e-06	0.0	0.0	0.0	0.000347465808721
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;Other	56.1788845129	1.83927057388e-11	7.19048170007e-11	1.98457294922e-08	0.0	0.000477687113427	0.0	0.0	1.74159484291e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__	55.8957715302	2.10864893791e-11	8.21383467149e-11	2.275232204e-08	3.86544087325e-05	0.00043909467851	0.000402763148675	0.0	0.000200316998029
k__Bacteria;p__Bacteroidetes;c__At12OctB3;o__;f__;g__	55.4413382036	2.62579566985e-11	1.01914875099e-10	2.83323352776e-08	8.80207306425e-07	0.0	0.00012229043879	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dermabacteraceae;g__Dermabacter	55.066691801	3.14609989561e-11	1.21671748651e-10	3.39464178736e-08	0.0	0.000365084783445	1.99407507522e-05	0.0	3.95757994813e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Tannerella	54.69829781	3.75798957407e-11	1.44816812515e-10	4.05487075043e-08	0.000108726894874	0.0	8.15813733408e-06	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Coxiellaceae;g__	54.1243109271	4.9565128912e-11	1.90323039488e-10	5.3480774096e-08	3.65636771963e-05	6.98670016537e-05	0.0	0.0	0.00012011476945
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__	53.9794714488	5.31502736402e-11	1.97076100542e-10	5.73491452578e-08	1.49315414858e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Runella	53.9794714488	5.31502736402e-11	1.97076100542e-10	5.73491452578e-08	1.07814416845e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Cryomorphaceae;Other	53.9794714488	5.31502736402e-11	1.97076100542e-10	5.73491452578e-08	2.48012156889e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Gillisia	53.9794714488	5.31502736402e-11	1.97076100542e-10	5.73491452578e-08	6.00137145102e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;Other	53.9794714488	5.31502736402e-11	1.97076100542e-10	5.73491452578e-08	1.42213432736e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__;f__;g__	53.9794714488	5.31502736402e-11	1.97076100542e-10	5.73491452578e-08	0.000179337991287	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__;g__	53.9794714488	5.31502736402e-11	1.97076100542e-10	5.73491452578e-08	9.58667525127e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Spirochaetes;c__Spirochaetes;Other;Other;Other	53.9794714488	5.31502736402e-11	1.97076100542e-10	5.73491452578e-08	2.41702891617e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__vadinCA02	53.9794714488	5.31502736402e-11	1.97076100542e-10	5.73491452578e-08	6.37417596886e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Luteolibacter	53.9794714488	5.31502736402e-11	1.97076100542e-10	5.73491452578e-08	1.59572560457e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Flectobacillus	53.1281135277	8.01161122002e-11	2.96045496795e-10	8.6445285064e-08	0.0	0.00076200446275	1.49619732898e-05	0.0	0.000356283812717
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Acidovorax	53.0943025682	8.14320524624e-11	2.99881176133e-10	8.78651846069e-08	4.84009123387e-05	7.40780077749e-05	7.52009240827e-06	0.0	0.00038682005176
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__	52.7755635498	9.4948660937e-11	3.48468044731e-10	1.02449605151e-07	0.000218514736896	4.39748658426e-05	9.58286756164e-05	0.0	1.39875462662e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;Other;Other	52.3939833293	1.14106910224e-10	4.1736052926e-10	1.23121356132e-07	4.30081368395e-05	5.69134834666e-05	1.7257232644e-05	0.0	9.30593534929e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__	51.6231202018	1.65387988099e-10	6.02883916078e-10	1.78453639159e-07	0.000157974487887	7.72113270189e-05	0.0	0.0	4.31076300814e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium	50.9790574493	2.25482354134e-10	8.19176633368e-10	2.4329546011e-07	0.00320224945918	0.000579121241639	0.00102854957556	0.000540144768543	0.000648322522004
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Elizabethkingia	50.0407872664	3.54074762308e-10	1.28203580044e-09	3.82046668531e-07	0.000572321609977	0.00010195286167	0.0	0.0	0.000136174822689
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Propionivibrio	49.8339407145	3.91094312358e-10	1.4113403446e-09	4.21990763035e-07	2.17489700789e-05	0.0	0.0	0.0	0.000105668378632
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__Gemellaceae;g__Gemella	49.4989757592	4.59412259161e-10	1.65235275878e-09	4.95705827635e-07	3.48850584834e-06	0.000468282326116	2.71937911136e-06	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter	48.9691395249	5.92602891898e-10	2.12431402112e-09	6.39418520358e-07	8.20722324126e-05	4.51682259811e-05	4.88236254003e-06	0.0	0.000342370579735
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobacter	48.4003586012	7.7875222321e-10	2.78236307564e-09	8.40273648844e-07	0.00363178565635	0.000147343935258	2.14203739023e-05	0.0	7.51108491208e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__;g__	48.3393482689	8.01902351271e-10	2.8556192641e-09	8.65252637021e-07	0.00309746408364	3.90059804161e-05	0.0	0.0	2.67228218334e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Abiotrophia	48.3128109609	8.12185035674e-10	2.88272254438e-09	8.76347653492e-07	0.0	0.000745526228381	0.0	0.0	4.2800213421e-06
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania	48.1424451785	8.81406744731e-10	3.11815697562e-09	9.51037877565e-07	2.62787226438e-06	0.0	0.0	0.0	0.000226764738291
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Herbaspirillum	47.6946890373	1.09272240837e-09	3.8530963354e-09	1.17904747863e-06	1.21610869686e-05	0.0	0.000105644850694	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales;f__Pseudanabaenaceae;g__	47.4166834896	1.2486525392e-09	4.37433795387e-09	1.34729608979e-06	0.0	0.0	8.04083886302e-05	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;g__	47.4166834896	1.2486525392e-09	4.37433795387e-09	1.34729608979e-06	0.0	0.0	5.84727100077e-05	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__	47.2047430082	1.38228395883e-09	4.82681032872e-09	1.49148439157e-06	0.00477165492404	1.6264791815e-05	0.000235041568302	0.0	0.00049138536997
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella	47.1569457918	1.41434130705e-09	4.9228202268e-09	1.52607427031e-06	7.22147560634e-06	0.000930921363861	0.000189946552299	0.0	6.59504999565e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Comamonas	46.349848603	2.08268399791e-09	7.22577502813e-09	2.24721603375e-06	0.00986060644277	0.0005074608495	3.49712341475e-05	0.0	0.000155439127701
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Pseudoramibacter_Eubacterium	46.273423073	2.16038896567e-09	7.47134517296e-09	2.33105969396e-06	0.0	0.0	0.0	0.0	0.000322153723662
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Geodermatophilaceae;g__	45.9525639821	2.51947094553e-09	8.68533274833e-09	2.71850915023e-06	0.0	0.000317865629001	0.000160372497699	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia	45.1869211844	3.63560241969e-09	1.24930414358e-08	3.92281501085e-06	2.04855065041e-06	0.000675728078141	0.000567553481641	0.0	0.000427474626507
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__Sediminibacterium	44.4272656753	5.2297983853e-09	1.79141347865e-08	5.64295245774e-06	2.82124404454e-05	0.00135451444878	0.000444828359426	0.0	0.000398041278144
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Pseudoxanthomonas	44.065140009	6.21897519688e-09	2.12350450552e-08	6.71027423744e-06	0.000115333998687	0.00033292657075	5.04152396627e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Aquabacterium	43.9178168455	6.67295934844e-09	2.26418966571e-08	7.20012313697e-06	3.97684855384e-05	1.66210142808e-06	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Leptothrix	43.9178168455	6.67295934844e-09	2.26418966571e-08	7.20012313697e-06	2.15463851407e-05	1.88864546347e-06	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Hydrogenophaga	43.9093815661	6.69993189175e-09	2.26621520727e-08	7.2292265112e-06	7.56187167304e-05	0.000325386075274	4.20225648719e-05	0.0	0.00048697419416
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__BD7-3;f__;g__	43.6424035473	7.61221405322e-09	2.56674342607e-08	8.21357896343e-06	5.06272058772e-05	0.0	0.0	0.0	1.75499559496e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales;f__Thermoanaerobacteraceae;g__	43.3202713956	8.87943015433e-09	2.98470565001e-08	9.58090513652e-06	0.0	0.0	9.51926785635e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Devosia	43.3055311491	8.94220503763e-09	2.9964718123e-08	9.64863923561e-06	0.00126105178357	1.50303161477e-06	0.000121236803015	0.0	3.84643854602e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dermacoccaceae;g__Dermacoccus	43.0405883382	1.01491355423e-08	3.19268724494e-08	1.09509172502e-05	3.38875374427e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__OPB41;o__;f__;g__	43.0405883382	1.01491355423e-08	3.19268724494e-08	1.09509172502e-05	4.30118293656e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;Other	43.0405883382	1.01491355423e-08	3.19268724494e-08	1.09509172502e-05	2.58125609874e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;Other;Other	43.0405883382	1.01491355423e-08	3.19268724494e-08	1.09509172502e-05	6.60580957556e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Cryomorphaceae;g__Crocinitomix	43.0405883382	1.01491355423e-08	3.19268724494e-08	1.09509172502e-05	2.52035709117e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Leeuwenhoekiella	43.0405883382	1.01491355423e-08	3.19268724494e-08	1.09509172502e-05	5.98073133158e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__VC2_1_Bac22;o__;f__;g__	43.0405883382	1.01491355423e-08	3.19268724494e-08	1.09509172502e-05	1.43894791992e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];Other;Other	43.0405883382	1.01491355423e-08	3.19268724494e-08	1.09509172502e-05	5.97233466021e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Tetragenococcus	43.0405883382	1.01491355423e-08	3.19268724494e-08	1.09509172502e-05	0.000669175742679	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnobacterium	43.0405883382	1.01491355423e-08	3.19268724494e-08	1.09509172502e-05	5.18068096142e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Sporomusa	43.0405883382	1.01491355423e-08	3.19268724494e-08	1.09509172502e-05	8.63604771554e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__Planctomyces	43.0405883382	1.01491355423e-08	3.19268724494e-08	1.09509172502e-05	8.98518939273e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Loktanella	43.0405883382	1.01491355423e-08	3.19268724494e-08	1.09509172502e-05	1.61544649746e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Pigmentiphaga	43.0405883382	1.01491355423e-08	3.19268724494e-08	1.09509172502e-05	5.70528153525e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Pandoraea	43.0405883382	1.01491355423e-08	3.19268724494e-08	1.09509172502e-05	8.96768200687e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Citrobacter	43.0405883382	1.01491355423e-08	3.19268724494e-08	1.09509172502e-05	1.23906142758e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Plesiomonas	43.0405883382	1.01491355423e-08	3.19268724494e-08	1.09509172502e-05	8.7466947228e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Avibacterium	43.0405883382	1.01491355423e-08	3.19268724494e-08	1.09509172502e-05	8.01516075329e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__;g__	43.0405883382	1.01491355423e-08	3.19268724494e-08	1.09509172502e-05	6.50149901885e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Ignatzschineria	43.0405883382	1.01491355423e-08	3.19268724494e-08	1.09509172502e-05	5.34091565272e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__[Cerasicoccales];f__[Cerasicoccaceae];Other	43.0405883382	1.01491355423e-08	3.19268724494e-08	1.09509172502e-05	7.36952449119e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Brucellaceae;g__Ochrobactrum	42.8206051746	1.12738292008e-08	3.53618072896e-08	1.21644617076e-05	2.35101667984e-05	0.0	2.87504639462e-05	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__;g__	42.5395687462	1.28933575827e-08	4.03244429906e-08	1.39119328318e-05	2.13898674555e-05	5.50036602696e-05	2.65226033018e-05	0.0	0.000296384638852
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__	41.1435239105	2.5100531575e-08	7.82759351719e-08	2.70834735695e-05	0.000591329139867	0.00132288861567	0.000249095625839	0.0	0.000496855881652
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Bradyrhizobium	40.8424671365	2.89744649058e-08	9.00963908742e-08	3.12634476334e-05	7.36717160543e-06	0.00102950672085	0.000280753684841	0.0	0.000167484122141
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas	39.6673162843	5.07127599033e-08	1.57238700965e-07	5.47190679357e-05	0.0086886797597	1.47281320588e-05	8.23634954047e-05	0.0	0.000213381883386
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__	39.43893197	5.65357677898e-08	1.74791098697e-07	6.10020934452e-05	5.5829529783e-05	0.0016815165222	2.66638936217e-06	0.0	0.000159465789656
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Peptoniphilus	39.2334598687	6.23422135574e-08	1.92192138367e-07	6.72672484285e-05	1.22913039025e-05	3.69617504588e-05	0.000206089815325	0.0	0.000542992564924
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__;g__	38.9979245831	6.97332891777e-08	2.14365296361e-07	7.52422190227e-05	2.65081250474e-05	0.0	5.14149776863e-05	0.0	4.03147594317e-05
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;f__;g__	38.9568953952	7.11073808347e-08	2.17800443937e-07	7.67248639206e-05	4.03268520558e-05	3.29458604867e-05	0.0	0.0	0.000280474095502
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Curtobacterium	38.9525508313	7.12544547821e-08	2.17800443937e-07	7.68835567099e-05	1.09996612027e-05	6.5956115956e-05	0.000161460780342	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Anoxybacillus	38.1746482332	1.03134163152e-07	3.14355260003e-07	0.000111281762041	0.0	0.000948330728075	0.000207517497024	0.0	0.000154449736474
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__	38.0089720797	1.11579389109e-07	3.39138481264e-07	0.000120394160849	8.98866566651e-05	0.00141644315087	8.96881242824e-05	0.0	0.000177560867081
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other;Other;Other	37.8715999345	1.19102322726e-07	3.60987096127e-07	0.000128511406221	3.46261811482e-05	3.1910579637e-05	3.24967056465e-06	0.0	0.000180862320955
