OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Vertebrate_mean	Invertebrate_mean
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__[Bryobacteraceae];g__	3.32422417681	0.0682662156274	0.145284510181	1.0	1.60219179838e-06	9.01901810229e-05
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__;g__	3.27668717796	0.0702706380969	0.149255941942	1.0	5.68331780822e-06	0.000189945033752
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Agrococcus	3.24925643864	0.0714558664768	0.150393916999	1.0	3.88347357141e-06	6.9240361378e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Cellulomonadaceae;g__Cellulomonas	3.24497690904	0.0716427000349	0.150393916999	1.0	0.0	4.10427064027e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Microbispora	3.24497690904	0.0716427000349	0.150393916999	1.0	0.0	4.46292051868e-05
k__Bacteria;p__GN02;c__3BR-5F;o__;f__;g__	3.24497690904	0.0716427000349	0.150393916999	1.0	0.0	9.78087136934e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Gluconacetobacter	3.24497690904	0.0716427000349	0.150393916999	1.0	0.0	7.35988061486e-06
k__Bacteria;p__SR1;c__;o__;f__;g__	3.24497690904	0.0716427000349	0.150393916999	1.0	0.0	2.88717639599e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Piscirickettsiaceae;g__	3.2136971283	0.0730243050393	0.152996553665	1.0	3.61253588977e-06	2.80778431105e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;Other;Other	3.07334713239	0.0795854543047	0.166419971308	1.0	1.08857433198e-05	9.52438812322e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__Gemellaceae;g__Gemella	2.98887786793	0.0838382463884	0.174636038327	1.0	1.0546645588e-06	0.00013458444748
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__	2.98887786793	0.0838382463884	0.174636038327	1.0	9.95474943882e-07	8.58364799255e-05
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__Elusimicrobiales;f__;g__	2.93387588078	0.086739023758	0.179852717845	1.0	1.70903127322e-07	5.28863705125e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Ellin6067;f__;g__	2.93387588078	0.086739023758	0.179852717845	1.0	4.26206469757e-07	3.73357481626e-05
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Cytophaga	2.91970258807	0.0875039908253	0.179852717845	1.0	1.19749133548e-06	6.01881904242e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Asticcacaulis	2.90563599713	0.0882704288818	0.179852717845	1.0	1.44710169128e-05	1.64886391345e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Devosia	2.87757509911	0.0898211912157	0.179852717845	1.0	0.000381248213638	5.19347005179e-05
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium	2.85223987108	0.0912467292812	0.179852717845	1.0	0.00239267432643	0.00442061329549
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Emticicia	2.82992235395	0.0925228327175	0.179852717845	1.0	0.0	7.54250841544e-06
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__envOPS12;f__;g__	2.82992235395	0.0925228327175	0.179852717845	1.0	0.0	2.71015885528e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Macrococcus	2.82992235395	0.0925228327175	0.179852717845	1.0	0.0	2.34179895542e-05
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__FW;g__4-29	2.82992235395	0.0925228327175	0.179852717845	1.0	0.0	2.09774577992e-05
k__Bacteria;p__OD1;c__ABY1;o__;f__;g__	2.82992235395	0.0925228327175	0.179852717845	1.0	0.0	2.76465567858e-05
k__Bacteria;p__Planctomycetes;c__OM190;o__agg27;f__;g__	2.82992235395	0.0925228327175	0.179852717845	1.0	0.0	3.448491575e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Swaminathania	2.82992235395	0.0925228327175	0.179852717845	1.0	0.0	4.89220658948e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Ellin329;f__;g__	2.79244035237	0.0947098963757	0.179852717845	1.0	3.09960733402e-06	1.57301353196e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Vagococcus	2.68155526343	0.10151654007	0.179852717845	1.0	1.91084044844e-05	0.000656630829623
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__;g__	2.536315317	0.111254142892	0.179852717845	1.0	2.66109185663e-07	3.71095822896e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Dokdonella	2.536315317	0.111254142892	0.179852717845	1.0	1.33054592832e-07	2.57811688728e-05
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium	2.52325581395	0.112178757284	0.179852717845	1.0	1.19101782001e-06	0.0
k__Bacteria;p__AD3;c__JG37-AG-4;o__;f__;g__	2.52325581395	0.112178757284	0.179852717845	1.0	1.42068823252e-07	0.0
k__Bacteria;p__Acidobacteria;c__RB25;o__;f__;g__	2.52325581395	0.112178757284	0.179852717845	1.0	1.70903127322e-07	0.0
k__Bacteria;p__Acidobacteria;c__S035;o__;f__;g__	2.52325581395	0.112178757284	0.179852717845	1.0	1.70903127322e-07	0.0
k__Bacteria;p__Acidobacteria;c__TM1;o__;f__;g__	2.52325581395	0.112178757284	0.179852717845	1.0	3.97005940003e-07	0.0
k__Bacteria;p__Acidobacteria;c__iii1-8;o__32-20;f__;g__	2.52325581395	0.112178757284	0.179852717845	1.0	1.42068823252e-07	0.0
k__Bacteria;p__Acidobacteria;c__iii1-8;o__DS-18;f__;g__	2.52325581395	0.112178757284	0.179852717845	1.0	6.19329266404e-07	0.0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;Other;Other	2.52325581395	0.112178757284	0.179852717845	1.0	1.59665511398e-06	0.0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__JdFBGBact;g__	2.52325581395	0.112178757284	0.179852717845	1.0	7.85022097707e-06	0.0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__wb1_P06;g__	2.52325581395	0.112178757284	0.179852717845	1.0	3.56586308789e-05	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Beutenbergiaceae;g__	2.52325581395	0.112178757284	0.179852717845	1.0	1.70903127322e-07	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Cellulomonadaceae;Other	2.52325581395	0.112178757284	0.179852717845	1.0	6.19329266404e-07	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae;g__Nocardia	2.52325581395	0.112178757284	0.179852717845	1.0	3.11548026063e-07	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Kribbella	2.52325581395	0.112178757284	0.179852717845	1.0	1.70903127322e-07	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Luteococcus	2.52325581395	0.112178757284	0.179852717845	1.0	4.2839431812e-07	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Sanguibacteraceae;Other	2.52325581395	0.112178757284	0.179852717845	1.0	1.33054592832e-07	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Sanguibacteraceae;g__	2.52325581395	0.112178757284	0.179852717845	1.0	2.66109185663e-07	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Streptomycetaceae;g__	2.52325581395	0.112178757284	0.179852717845	1.0	6.409279406e-08	0.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Conexibacteraceae;Other	2.52325581395	0.112178757284	0.179852717845	1.0	7.23398468131e-07	0.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Patulibacteraceae;g__Patulibacter	2.52325581395	0.112178757284	0.179852717845	1.0	1.33054592832e-07	0.0
k__Bacteria;p__Armatimonadetes;c__Armatimonadia;o__Armatimonadales;f__Armatimonadaceae;g__Armatimonas	2.52325581395	0.112178757284	0.179852717845	1.0	2.66109185663e-07	0.0
k__Bacteria;p__Armatimonadetes;c__[Fimbriimonadia];o__[Fimbriimonadales];f__[Fimbriimonadaceae];g__	2.52325581395	0.112178757284	0.179852717845	1.0	4.30838748258e-07	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__BA008;g__	2.52325581395	0.112178757284	0.179852717845	1.0	2.47731706562e-06	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Marinilabiaceae;g__	2.52325581395	0.112178757284	0.179852717845	1.0	1.11479267953e-05	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;Other	2.52325581395	0.112178757284	0.179852717845	1.0	3.99845499699e-07	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__VC21_Bac22;g__	2.52325581395	0.112178757284	0.179852717845	1.0	3.09664633202e-06	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Larkinella	2.52325581395	0.112178757284	0.179852717845	1.0	1.33054592832e-07	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Flammeovirgaceae;Other	2.52325581395	0.112178757284	0.179852717845	1.0	1.33054592832e-07	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Flammeovirgaceae;g__Flexithrix	2.52325581395	0.112178757284	0.179852717845	1.0	1.33054592832e-07	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Flammeovirgaceae;g__Reichenbachiella	2.52325581395	0.112178757284	0.179852717845	1.0	1.33054592832e-07	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Flammeovirgaceae;g__Roseivirga	2.52325581395	0.112178757284	0.179852717845	1.0	9.31382149822e-07	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Cryomorphaceae;g__Brumimicrobium	2.52325581395	0.112178757284	0.179852717845	1.0	1.23865853281e-06	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aequorivita	2.52325581395	0.112178757284	0.179852717845	1.0	1.23865853281e-06	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Gramella	2.52325581395	0.112178757284	0.179852717845	1.0	4.30838748258e-07	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lacinutrix	2.52325581395	0.112178757284	0.179852717845	1.0	6.409279406e-08	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Psychroserpens	2.52325581395	0.112178757284	0.179852717845	1.0	1.33054592832e-07	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Robiginitalea	2.52325581395	0.112178757284	0.179852717845	1.0	1.33054592832e-07	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Ulvibacter	2.52325581395	0.112178757284	0.179852717845	1.0	3.59247400645e-06	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Weeksella	2.52325581395	0.112178757284	0.179852717845	1.0	3.97005940003e-07	0.0
k__Bacteria;p__Bacteroidetes;c__[Rhodothermi];o__[Rhodothermales];f__[Balneolaceae];g__	2.52325581395	0.112178757284	0.179852717845	1.0	1.23865853281e-06	0.0
k__Bacteria;p__Bacteroidetes;c__[Rhodothermi];o__[Rhodothermales];f__[Balneolaceae];g__Balneola	2.52325581395	0.112178757284	0.179852717845	1.0	6.19329266404e-07	0.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__Niastella	2.52325581395	0.112178757284	0.179852717845	1.0	1.33054592832e-07	0.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Saprospiraceae;g__Haliscomenobacter	2.52325581395	0.112178757284	0.179852717845	1.0	3.99163778495e-07	0.0
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__Waddliaceae;g__	2.52325581395	0.112178757284	0.179852717845	1.0	1.33054592832e-07	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__DRC31;f__;g__	2.52325581395	0.112178757284	0.179852717845	1.0	6.19329266404e-07	0.0
k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__Herpetosiphonales;f__;g__	2.52325581395	0.112178757284	0.179852717845	1.0	6.409279406e-08	0.0
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__JG30-KF-AS9;f__;g__	2.52325581395	0.112178757284	0.179852717845	1.0	2.84137646505e-07	0.0
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__TK10;f__;g__	2.52325581395	0.112178757284	0.179852717845	1.0	4.30838748258e-07	0.0
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__SM1D11;f__;g__	2.52325581395	0.112178757284	0.179852717845	1.0	2.21505038132e-07	0.0
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Chroococcales;Other;Other	2.52325581395	0.112178757284	0.179852717845	1.0	1.33054592832e-07	0.0
k__Bacteria;p__Fibrobacteres;c__TG3;o__TG3-1;f__M1PL1-46;g__	2.52325581395	0.112178757284	0.179852717845	1.0	1.33054592832e-07	0.0
k__Bacteria;p__Firmicutes;Other;Other;Other;Other	2.52325581395	0.112178757284	0.179852717845	1.0	2.84137646505e-07	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae;Other	2.52325581395	0.112178757284	0.179852717845	1.0	1.70903127322e-07	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Thermoactinomycetaceae;g__Shimazuella	2.52325581395	0.112178757284	0.179852717845	1.0	1.42068823252e-07	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Fructobacillus	2.52325581395	0.112178757284	0.179852717845	1.0	6.19329266404e-07	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Alkaliphilus	2.52325581395	0.112178757284	0.179852717845	1.0	5.57101733939e-06	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Candidatus Arthromitus	2.52325581395	0.112178757284	0.179852717845	1.0	0.00013861498428	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Proteiniclasticum	2.52325581395	0.112178757284	0.179852717845	1.0	6.19329266404e-07	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__SMB53	2.52325581395	0.112178757284	0.179852717845	1.0	3.99163778495e-07	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Tindallia_Anoxynatronum	2.52325581395	0.112178757284	0.179852717845	1.0	2.26779790474e-07	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;Other	2.52325581395	0.112178757284	0.179852717845	1.0	6.7427700648e-07	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;Other	2.52325581395	0.112178757284	0.179852717845	1.0	4.78140835427e-07	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Pelotomaculum	2.52325581395	0.112178757284	0.179852717845	1.0	1.13389895237e-07	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerofilum	2.52325581395	0.112178757284	0.179852717845	1.0	6.19329266404e-07	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus	2.52325581395	0.112178757284	0.179852717845	1.0	1.95099110348e-05	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Acidaminobacteraceae];g__Guggenheimella	2.52325581395	0.112178757284	0.179852717845	1.0	8.67060972966e-06	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];Other	2.52325581395	0.112178757284	0.179852717845	1.0	6.19329266404e-07	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Sedimentibacter	2.52325581395	0.112178757284	0.179852717845	1.0	1.98964904978e-06	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Tissierella_Soehngenia	2.52325581395	0.112178757284	0.179852717845	1.0	6.19329266404e-07	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales;Other;Other	2.52325581395	0.112178757284	0.179852717845	1.0	6.409279406e-08	0.0
k__Bacteria;p__GAL15;c__;o__;f__;g__	2.52325581395	0.112178757284	0.179852717845	1.0	2.84137646505e-07	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Ellin5290;f__;g__	2.52325581395	0.112178757284	0.179852717845	1.0	2.21505038132e-07	0.0
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Z20;f__;g__	2.52325581395	0.112178757284	0.179852717845	1.0	1.13389895237e-07	0.0
k__Bacteria;p__OP11;c__WCHB1-64;o__;f__;g__	2.52325581395	0.112178757284	0.179852717845	1.0	1.33054592832e-07	0.0
k__Bacteria;p__OP9;c__JS1;o__BA021;f__;g__	2.52325581395	0.112178757284	0.179852717845	1.0	6.19329266404e-07	0.0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__A17	2.52325581395	0.112178757284	0.179852717845	1.0	7.9832755699e-07	0.0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Pirellula	2.52325581395	0.112178757284	0.179852717845	1.0	2.05891121481e-07	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;Other;Other	2.52325581395	0.112178757284	0.179852717845	1.0	1.33054592832e-07	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kiloniellales;f__;g__	2.52325581395	0.112178757284	0.179852717845	1.0	2.66109185663e-07	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Brucellaceae;g__	2.52325581395	0.112178757284	0.179852717845	1.0	2.66109185663e-07	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Pedomicrobium	2.52325581395	0.112178757284	0.179852717845	1.0	3.11548026063e-07	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__Mesorhizobium	2.52325581395	0.112178757284	0.179852717845	1.0	2.66109185663e-07	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Tetrathiobacter	2.52325581395	0.112178757284	0.179852717845	1.0	6.19329266404e-07	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;Other	2.52325581395	0.112178757284	0.179852717845	1.0	1.70903127322e-07	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Limnobacter	2.52325581395	0.112178757284	0.179852717845	1.0	7.74161583006e-05	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Hydrogenophilales;f__Hydrogenophilaceae;g__Thiobacillus	2.52325581395	0.112178757284	0.179852717845	1.0	6.19329266404e-07	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Nitrosomonadales;f__Nitrosomonadaceae;g__	2.52325581395	0.112178757284	0.179852717845	1.0	3.71597559843e-06	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Azospira	2.52325581395	0.112178757284	0.179852717845	1.0	3.32636482079e-06	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;Other;Other;Other	2.52325581395	0.112178757284	0.179852717845	1.0	3.97929809957e-07	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__Desulfococcus	2.52325581395	0.112178757284	0.179852717845	1.0	1.23865853281e-06	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae;g__	2.52325581395	0.112178757284	0.179852717845	1.0	3.97929809957e-07	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfomicrobiaceae;g__Desulfomicrobium	2.52325581395	0.112178757284	0.179852717845	1.0	6.81262193045e-06	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Desulfuromonadaceae;g__Desulfuromonas	2.52325581395	0.112178757284	0.179852717845	1.0	6.19329266404e-06	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Geobacteraceae;g__	2.52325581395	0.112178757284	0.179852717845	1.0	1.70903127322e-07	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Geobacteraceae;g__Geobacter	2.52325581395	0.112178757284	0.179852717845	1.0	1.42068823252e-07	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Cystobacteraceae;g__	2.52325581395	0.112178757284	0.179852717845	1.0	1.9227838218e-07	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Myxococcaceae;g__Anaeromyxobacter	2.52325581395	0.112178757284	0.179852717845	1.0	2.21505038132e-07	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Myxococcaceae;g__Myxococcus	2.52325581395	0.112178757284	0.179852717845	1.0	3.204639703e-07	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__OM27;g__	2.52325581395	0.112178757284	0.179852717845	1.0	2.40328769757e-06	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Succinivibrionaceae;g__Ruminobacter	2.52325581395	0.112178757284	0.179852717845	1.0	3.11548026063e-07	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Alteromonas	2.52325581395	0.112178757284	0.179852717845	1.0	1.33054592832e-07	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Ferrimonadaceae;g__Ferrimonas	2.52325581395	0.112178757284	0.179852717845	1.0	6.409279406e-08	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;Other;Other	2.52325581395	0.112178757284	0.179852717845	1.0	6.19329266404e-07	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__	2.52325581395	0.112178757284	0.179852717845	1.0	6.19329266404e-07	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Buchnera	2.52325581395	0.112178757284	0.179852717845	1.0	5.20660322247e-07	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Candidatus Blochmannia	2.52325581395	0.112178757284	0.179852717845	1.0	1.42068823252e-07	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Photorhabdus	2.52325581395	0.112178757284	0.179852717845	1.0	1.70903127322e-07	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Sodalis	2.52325581395	0.112178757284	0.179852717845	1.0	2.05891121481e-07	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Endozoicimonaceae;g__	2.52325581395	0.112178757284	0.179852717845	1.0	1.33054592832e-07	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Candidatus Portiera	2.52325581395	0.112178757284	0.179852717845	1.0	6.409279406e-08	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae;g__	2.52325581395	0.112178757284	0.179852717845	1.0	1.33054592832e-07	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SUP05;g__	2.52325581395	0.112178757284	0.179852717845	1.0	1.42068823252e-07	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Mannheimia	2.52325581395	0.112178757284	0.179852717845	1.0	1.13389895237e-07	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Azorhizophilus	2.52325581395	0.112178757284	0.179852717845	1.0	1.04132064449e-06	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Pseudoalteromonadaceae;Other	2.52325581395	0.112178757284	0.179852717845	1.0	1.2818558812e-07	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;Other	2.52325581395	0.112178757284	0.179852717845	1.0	3.8455676436e-07	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Rhodanobacter	2.52325581395	0.112178757284	0.179852717845	1.0	6.19329266404e-07	0.0
k__Bacteria;p__Proteobacteria;c__TA18;o__PHOS-HD29;f__;g__	2.52325581395	0.112178757284	0.179852717845	1.0	1.13389895237e-07	0.0
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Sphaerochaetales;f__Sphaerochaetaceae;g__	2.52325581395	0.112178757284	0.179852717845	1.0	2.05891121481e-07	0.0
