OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Hominid_mean	Nasonia2_mean	Mosquito_mean	Peromyscus_mean	Drosophila2_mean
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bdellovibrionaceae	67.9752331195	6.07127679722e-14	2.44421229681e-13	2.8352862643e-11	6.26950643408e-05	0.00031391405141	0.0	0.0	0.000756393714443
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__	67.6207903573	7.21175387406e-14	2.87853765742e-13	3.36788905919e-11	1.19816641926e-05	0.0	0.00086730790524	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__	65.1704989351	2.36894263023e-13	9.37539159589e-13	1.10629620832e-10	8.78187779515e-05	1.66210142808e-06	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Dehalobacteriaceae	64.9907974237	2.58471583789e-13	1.00588524691e-12	1.20706229629e-10	0.000141103449374	0.0	0.0	0.0	0.0
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae	64.9907974237	2.58471583789e-13	1.00588524691e-12	1.20706229629e-10	7.38492346742e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__WPS-2;c__;o__;f__	64.7207441717	2.9464552985e-13	1.13718564e-12	1.3759946244e-10	2.71583848382e-05	0.0	0.0	0.0	3.42492722422e-05
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae	64.0081518906	4.16268929679e-13	1.59342287017e-12	1.9439759016e-10	0.0125698136814	0.00291010498661	0.000337659997791	0.0	0.000681598556617
k__Bacteria;p__GN02;c__GKS2-174;o__;f__	63.5851391136	5.11020031458e-13	1.94021426578e-12	2.38646354691e-10	0.0	0.000750415553586	0.0	0.0	0.000489055103519
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae	60.8732468396	1.90098326522e-12	7.15934826497e-12	8.87759184857e-10	0.00815902712166	0.000352185392723	1.07233446879e-05	0.00635565292904	0.000988944282887
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae	60.7635120676	2.0046947167e-12	7.48953946161e-12	9.36192432701e-10	7.22173875578e-06	0.000605079175906	0.0	0.0	1.74159484291e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae	59.143053816	4.39102765861e-12	1.62746818775e-11	2.05060991657e-09	0.00798576990177	0.000743763910591	0.00119330349642	0.00106993502277	0.001012597809
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__	57.8739043294	8.11052439971e-12	2.98237393281e-11	3.78761489466e-09	3.10018430865e-05	0.00088989740367	1.90444618485e-05	0.0	0.000738468355769
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Geodermatophilaceae	55.5081760367	2.5424494168e-11	9.27596779412e-11	1.18732387765e-08	0.0	0.00069566549289	0.00027733389077	0.0	1.69238641039e-05
k__Bacteria;p__Bacteroidetes;c__At12OctB3;o__;f__	55.4413382036	2.62579566985e-11	9.50578742495e-11	1.22624657782e-08	8.80207306425e-07	0.0	0.00012229043879	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__;f__	53.9794714488	5.31502736402e-11	1.88039225682e-10	2.482117779e-08	0.000179337991287	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__	53.9794714488	5.31502736402e-11	1.88039225682e-10	2.482117779e-08	9.58667525127e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Spirochaetes;c__Spirochaetes;Other;Other	53.9794714488	5.31502736402e-11	1.88039225682e-10	2.482117779e-08	2.41702891617e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;Other	52.3939833293	1.14106910224e-10	4.00661105824e-10	5.32879270746e-08	4.30081368395e-05	5.69134834666e-05	1.7257232644e-05	0.0	9.30593534929e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__	48.3393482689	8.01902351271e-10	2.79468953764e-09	3.74488398043e-07	0.00309746408364	3.90059804161e-05	0.0	0.0	2.67228218334e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Coxiellaceae	46.893066397	1.60515616806e-09	5.55265133693e-09	7.49607930485e-07	3.7296347707e-05	9.99840717562e-05	0.0	0.0	0.00015603303786
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae	45.1145807047	3.76373127711e-09	1.29239890177e-08	1.75766250641e-06	5.94884034917e-05	0.000351541365781	5.0865107637e-05	0.0	5.42375782528e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__BD7-3;f__	43.6424035473	7.61221405322e-09	2.59482041084e-08	3.55490396286e-06	5.06272058772e-05	0.0	0.0	0.0	1.75499559496e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae	43.3449644586	8.7752526432e-09	2.96959636549e-08	4.09804298438e-06	0.0012868912692	0.000133291100742	0.000293914691979	0.0	0.000162836818096
k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales;f__Thermoanaerobacteraceae	43.3202713956	8.87943015433e-09	2.98323300868e-08	4.14669388207e-06	0.0	0.0	9.51926785635e-05	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae	43.0405883382	1.01491355423e-08	3.22424918249e-08	4.73964629826e-06	6.36997966817e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dermacoccaceae	43.0405883382	1.01491355423e-08	3.22424918249e-08	4.73964629826e-06	3.38875374427e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__OPB41;o__;f__	43.0405883382	1.01491355423e-08	3.22424918249e-08	4.73964629826e-06	4.30118293656e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;Other	43.0405883382	1.01491355423e-08	3.22424918249e-08	4.73964629826e-06	6.60580957556e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__VC2_1_Bac22;o__;f__	43.0405883382	1.01491355423e-08	3.22424918249e-08	4.73964629826e-06	1.43894791992e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];Other	43.0405883382	1.01491355423e-08	3.22424918249e-08	4.73964629826e-06	5.97233466021e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae	43.0405883382	1.01491355423e-08	3.22424918249e-08	4.73964629826e-06	8.98518939273e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__	43.0405883382	1.01491355423e-08	3.22424918249e-08	4.73964629826e-06	6.50149901885e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__	42.5395687462	1.28933575827e-08	4.06837702104e-08	6.02119799113e-06	2.13898674555e-05	5.50036602696e-05	2.65226033018e-05	0.0	0.000296384638852
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae	42.4955302153	1.31673764352e-08	4.12695623841e-08	6.14916479523e-06	0.00452159047614	0.00102922778246	0.000622570781117	6.93577472604e-06	0.000477705464541
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae	41.2257210002	2.41357433393e-08	7.51426142632e-08	1.12713921395e-05	1.57167595147e-05	1.3788795268e-05	0.000167169547827	0.0	1.82258974243e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Cellulomonadaceae	40.8934026985	2.82794484601e-08	8.74602809992e-08	1.32065024309e-05	4.53720495404e-06	0.0	0.00019890866805	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae	40.5267861606	3.36785021727e-08	1.03472766544e-07	1.57278605147e-05	1.0160428881e-05	0.00100970003039	0.000195388107278	0.0	0.000166347411938
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae	40.0050058999	4.31811693579e-08	1.31801346994e-07	2.01656060901e-05	2.79989466877e-05	0.000417202381112	0.000172960118009	0.0	5.57225353428e-05
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Cryomorphaceae	39.4379248959	5.65628681528e-08	1.71525061217e-07	2.64148594274e-05	0.00319374492424	0.000516059266275	0.0	0.0	0.000421372734354
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__	38.9979245831	6.97332891777e-08	2.1009965191e-07	3.2565446046e-05	2.65081250474e-05	0.0	5.14149776863e-05	0.0	4.03147594317e-05
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;f__	38.9568953952	7.11073808347e-08	2.1286632596e-07	3.32071468498e-05	4.03268520558e-05	3.29458604867e-05	0.0	0.0	0.000280474095502
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other;Other	37.8715999345	1.19102322726e-07	3.54272514096e-07	5.56207847131e-05	3.46261811482e-05	3.1910579637e-05	3.24967056465e-06	0.0	0.000180862320955
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__SBla14;f__	36.9840778323	1.81495896079e-07	5.36446730817e-07	8.47585834691e-05	0.0	0.000135591301176	0.0	0.0	0.000215644488719
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Piscirickettsiaceae	36.2687253173	2.54777085668e-07	7.48307540925e-07	0.000118980899007	1.73624878461e-05	6.81547906164e-06	2.96396021706e-06	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Chroococcales;f__Microcystaceae	36.0436613728	2.83446233783e-07	8.24903495063e-07	0.000132369391177	0.0	0.0	0.0	0.0	0.000130431292075
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__	36.0366548846	2.84388571103e-07	8.24903495063e-07	0.000132809462705	4.29698236925e-05	0.000113077868659	2.08516324244e-05	0.0	6.5333142071e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Mycobacteriaceae	35.4177557887	3.8122361063e-07	1.09895942077e-06	0.000178031426164	2.6704045208e-06	0.000266541432622	0.000104065933799	0.0	6.72306985815e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae	34.8177883303	5.06338591256e-07	1.45067559581e-06	0.000236460122116	1.2020707068e-05	0.0	9.03738240629e-05	0.0	0.00032872474179
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae	34.1739190147	6.86425390969e-07	1.95463815599e-06	0.000320560657583	1.11541912578e-05	0.0	6.93397495669e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__MIZ46;f__	34.1319785908	7.00159150989e-07	1.98166256674e-06	0.000326974323512	1.07398194459e-05	0.000487370064067	1.07704573409e-05	0.0	0.00017949610727
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__	34.0989566934	7.11164860439e-07	2.00068668569e-06	0.000332113989825	0.000429419257235	5.78663648162e-05	3.41697493309e-05	0.0	6.20038690467e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__OM60	33.2745659881	1.04942519122e-06	2.93462014551e-06	0.000490081564301	1.0173125414e-05	0.0	0.0	0.0	1.0916506194e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dermabacteraceae	32.4487206028	1.54879147767e-06	4.30527154804e-06	0.00072328562007	6.52758192712e-06	0.000463030179244	0.000125258059211	0.0	5.93845670924e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae	32.4192305349	1.57045210885e-06	4.33965168539e-06	0.000733401134831	0.000550810916215	0.000430603846762	0.000336532378226	0.0	0.000377959848087
k__Bacteria;p__Armatimonadetes;c__Armatimonadia;o__Armatimonadales;f__Armatimonadaceae	32.2697077187	1.68500970789e-06	4.54858114684e-06	0.000786899533583	6.33550686227e-06	0.0	0.0	0.0	6.51463382931e-05
k__Bacteria;p__OP11;c__OP11-4;o__;f__	32.211244146	1.73203266669e-06	4.54858114684e-06	0.000808859255342	0.0	0.000973054654811	0.0	0.0	0.000184204105892
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Sanguibacteraceae	32.1736715292	1.76294044449e-06	4.54858114684e-06	0.000823293187579	5.80986994635e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Conexibacteraceae	32.1736715292	1.76294044449e-06	4.54858114684e-06	0.000823293187579	4.17587299613e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;Other;Other;Other	32.1736715292	1.76294044449e-06	4.54858114684e-06	0.000823293187579	3.18141503808e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__ML635J-21;o__;f__	32.1736715292	1.76294044449e-06	4.54858114684e-06	0.000823293187579	2.32021602628e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__SBYG_4172	32.1736715292	1.76294044449e-06	4.54858114684e-06	0.000823293187579	4.02604531557e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__MBA08;f__	32.1736715292	1.76294044449e-06	4.54858114684e-06	0.000823293187579	5.92276559833e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhodobiaceae	32.1736715292	1.76294044449e-06	4.54858114684e-06	0.000823293187579	1.23826485805e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__34P16;f__	32.1736715292	1.76294044449e-06	4.54858114684e-06	0.000823293187579	6.50324275705e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;Other	32.1736715292	1.76294044449e-06	4.54858114684e-06	0.000823293187579	9.02850238049e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Entomoplasmatales;f__Entomoplasmataceae	32.1736715292	1.76294044449e-06	4.54858114684e-06	0.000823293187579	3.17332961531e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__	32.0207298232	1.89452567795e-06	4.86122797583e-06	0.000884743491602	0.000108371963326	7.86606978561e-05	5.78853649851e-05	0.0	0.000243416897396
k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales;f__Pseudanabaenaceae	30.4313173859	3.99813989378e-06	1.02029034448e-05	0.00186713133039	0.0	0.0	0.00013386535483	0.0	0.000127447635941
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Pseudonocardiaceae	30.0734692425	4.72873602289e-06	1.20017376233e-05	0.00220831972269	8.15162537457e-07	0.000127644607767	0.000133678356458	0.0	3.29515274873e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__	29.7976335784	5.38134562706e-06	1.3584261664e-05	0.00251308840784	5.0355865826e-06	0.000441504458883	0.000201006171576	0.0	8.8193951981e-05
k__Bacteria;p__OP11;c__OP11-3;o__;f__	29.516717621	6.13814568024e-06	1.54113657671e-05	0.00286651403267	0.0	0.000377040126646	0.0	0.0	0.000156654177575
k__Bacteria;p__OD1;c__;o__;f__	29.2124987924	7.07758394061e-06	1.76750358303e-05	0.00330523170026	0.0	0.000355306400374	0.0	0.0	0.000116956692505
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;f__RB40	28.4265995067	1.02203500296e-05	2.5387784382e-05	0.00477290346381	2.69316461835e-06	0.0	9.90706006283e-06	0.0	0.0
k__Bacteria;p__GN02;c__BD1-5;o__;f__	26.9138927026	2.06918359121e-05	5.11274464071e-05	0.00966308737094	4.40103653212e-07	0.000353010011992	2.64836439749e-05	0.0	0.000231572303387
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__	26.2647038923	2.79837852781e-05	6.86699951781e-05	0.0130684277249	0.0	0.000185645853318	0.0	0.0	0.000208221579546
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae	26.2568882271	2.8085586893e-05	6.86699951781e-05	0.013115969079	5.31548291211e-05	0.000502396560643	0.000197937023083	0.0	3.42361199333e-05
k__Bacteria;p__Acidobacteria;c__Holophagae;o__Holophagales;f__Holophagaceae	26.080451434	3.04842853421e-05	7.4146673202e-05	0.0142361612548	0.0	0.0	0.0	0.0	0.000114616057284
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__WD2101;f__	25.1481957285	4.69731471715e-05	0.000113660413104	0.0219364597291	1.85469335968e-06	0.0	2.7641497096e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bacteriovoracaceae	24.5493920371	6.19714755541e-05	0.000149178758164	0.0289406790837	0.000124830506488	4.37066550592e-05	4.6169330637e-06	0.0	0.00034608320183
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales;f__Turicibacteraceae	24.5258290352	6.26502579507e-05	0.000150039335708	0.029257670463	0.0	0.0	2.45266033468e-05	0.00105163169581	9.18644762556e-05
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Saprospiraceae	24.4946262324	6.35604988386e-05	0.000151442617131	0.0296827529576	5.42377506394e-05	0.000346121033407	0.0	0.0	0.000150516745611
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;Other;Other	23.9651594904	8.11694749315e-05	0.000192416978645	0.037906144793	1.33476069351e-05	2.2602343411e-06	8.92956264366e-05	0.0	1.39890016343e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Ellin329;f__	23.9307741154	8.24677058807e-05	0.00019450716488	0.0385124186463	1.02525473356e-05	0.0	0.0	0.0	3.71026017863e-05
k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__JG30-KF-CM45;f__	23.7217417378	9.0815422708e-05	0.000212994710721	0.0424108024046	1.63884052033e-05	8.31165038323e-06	3.84703907853e-05	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinosynnemataceae	23.7121425793	9.12182915292e-05	0.000212994710721	0.0425989421441	0.0	0.000124356582414	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__	23.6304803111	9.47181369802e-05	0.000220066517262	0.0442333699698	0.0	0.0	0.0	0.0	7.47472552682e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiopsaceae	23.2389304867	0.000113441331146	0.000259691674732	0.0529771016453	0.0	0.0	3.87854411383e-05	0.0	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemm-3;o__;f__	23.2389304867	0.000113441331146	0.000259691674732	0.0529771016453	0.0	0.0	2.33883041561e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Ectothiorhodospiraceae	23.2389304867	0.000113441331146	0.000259691674732	0.0529771016453	0.0	0.0	8.10615625242e-05	0.0	0.0
k__Bacteria;p__OP3;c__BD4-9;o__;f__	22.5758302951	0.000153885940438	0.000350559678949	0.0718647341845	0.0	0.000150070031973	0.0	0.0	2.56432824783e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Brevibacteriaceae	22.4269703386	0.00016477255554	0.000373537783677	0.0769487834374	1.18402605339e-05	0.000421318651373	0.000114543075356	0.0	4.38332353614e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Sporichthyaceae	21.8207489232	0.000217575500753	0.000490858738414	0.101607758852	0.0	0.0	5.42305224512e-05	0.0	2.98478906447e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae	21.6533513541	0.000234907662542	0.000527412876957	0.109701878407	5.97191110462e-05	0.000403227474285	5.51304890466e-05	0.0	0.0
k__Bacteria;p__TM7;c__TM7-1;o__;f__	21.4896104462	0.00025318396757	0.000557913020468	0.118236912855	2.11999241891e-07	0.000117347836747	0.0	0.0	0.000545757881088
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae	21.4464461998	0.000258232208466	0.000557913020468	0.120594441353	0.000206541871456	9.27379819726e-05	0.000135166553546	0.000140063410892	0.000298482209746
k__Bacteria;p__Acidobacteria;c__Sva0725;o__Sva0725;f__	21.3782475802	0.000266412427333	0.000557913020468	0.124414603564	3.51674763746e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;Other;Other;Other	21.3782475802	0.000266412427333	0.000557913020468	0.124414603564	2.63424709183e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__BS11	21.3782475802	0.000266412427333	0.000557913020468	0.124414603564	1.78385608603e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;Other	21.3782475802	0.000266412427333	0.000557913020468	0.124414603564	5.59555700005e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031;f__A4b	21.3782475802	0.000266412427333	0.000557913020468	0.124414603564	2.36800031795e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__EtOH8	21.3782475802	0.000266412427333	0.000557913020468	0.124414603564	1.83327249226e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Holosporaceae	21.3782475802	0.000266412427333	0.000557913020468	0.124414603564	1.85710024392e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Geobacteraceae	21.3782475802	0.000266412427333	0.000557913020468	0.124414603564	1.03521491344e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__	21.3782475802	0.000266412427333	0.000557913020468	0.124414603564	2.19643667782e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;Other	21.3782475802	0.000266412427333	0.000557913020468	0.124414603564	3.072562396e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__	21.3782475802	0.000266412427333	0.000557913020468	0.124414603564	6.52102895103e-07	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;Other	21.3782475802	0.000266412427333	0.000557913020468	0.124414603564	7.77294201495e-07	0.0	0.0	0.0	0.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__;f__	21.3782475802	0.000266412427333	0.000557913020468	0.124414603564	1.55458840299e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__	21.2026826193	0.000288671675072	0.000600814046893	0.134809672259	3.74162476353e-05	0.0	0.0	0.0	2.78005275662e-05
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__0319-6A21	21.1966272901	0.000289471435869	0.000600814046893	0.135183160551	0.0	0.0	0.0	0.0	0.000118613797863
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;Other	20.6966322832	0.000363676156505	0.000751490111009	0.169836765088	3.60066894423e-05	0.000249153099502	5.9617814754e-05	0.0	1.59185622691e-05
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__	20.6156723446	0.000377348943011	0.000776308177912	0.176221956386	1.87986665964e-05	0.000509402704858	0.0	0.0	0.000104729398077
k__Bacteria;p__TM7;c__TM7-3;o__;f__	20.4090924595	0.00041458745336	0.000849176932979	0.193612340719	8.50818552565e-06	0.000548663755051	5.44155497875e-06	0.0	5.29665242928e-05
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cyclobacteriaceae	19.8867628551	0.000525770059592	0.00107220357131	0.245534617829	8.26757628741e-06	0.0	1.05858517527e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Aurantimonadaceae	19.8420645711	0.0005365548373	0.00108943960443	0.250571109019	0.0	2.15614113255e-05	2.72659016339e-05	0.0	0.0
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__FAC88;f__	19.6946179165	0.000573706893073	0.00115983168426	0.267921119065	0.0	0.000199850527172	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__FAC87;f__	19.6282734417	0.00059124357381	0.00119013253866	0.276110748969	0.0	0.000402552296897	0.0	0.0	0.000101849719207
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Chroococcales;f__Xenococcaceae	19.4682189115	0.00063576409391	0.00127425678908	0.296901831856	0.0	0.000300026358816	1.20283109049e-05	0.0	0.000195507704443
k__Bacteria;p__GN02;c__3BR-5F;o__;f__	18.7787863668	0.000868617419034	0.00173352279782	0.405644334689	0.0	0.0	0.0	0.0	0.000230700987733
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutaceae	18.1562060947	0.00115029368363	0.00228590276704	0.537187150254	4.20185370444e-06	0.0	0.0	0.0	5.80658441425e-05
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__[Bryobacteraceae]	17.6187747857	0.00146478388169	0.00289853420656	0.684054072749	5.29955748695e-06	2.93904293756e-05	0.0	0.0	0.000192924594138
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__	17.5830867677	0.00148844356727	0.0029329246663	0.695103145914	1.2998415502e-05	1.20938499329e-05	4.08970130755e-05	0.0	0.00011507453291
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__PK29;f__	17.5198378328	0.00153130521776	0.00300470393568	0.715119536692	0.0	0.000306219339085	0.0	0.0	0.000283037370939
k__Bacteria;p__Armatimonadetes;c__[Fimbriimonadia];o__[Fimbriimonadales];f__[Fimbriimonadaceae]	17.4673926557	0.0015677675504	0.00306337843529	0.732147446035	1.11073623841e-05	7.68325110884e-05	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;Other	17.0724970168	0.00187125053111	0.00364114165846	0.87387399803	2.48704954564e-05	4.36556943837e-05	0.000103101061665	0.0	2.11882362912e-05
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae	16.6387699624	0.00227156026126	0.00440173710376	1.0	0.000316270421522	0.000238067856388	0.000282437147127	0.0	0.00014519599252
