Tree	R-F_Cluster	R-F_Cluster_toYuleAvg	R-F_Cluster_toUnifAvg
551	2.0000	1.2369	1.2315
552	2.0000	1.2369	1.2315
553	2.0000	1.2369	1.2315
554	2.0000	1.2369	1.2315
555	2.0000	1.2369	1.2315
556	2.0000	1.2369	1.2315
557	2.0000	1.2369	1.2315
558	2.0000	1.2369	1.2315
559	2.0000	1.2369	1.2315
560	2.0000	1.2369	1.2315
561	2.0000	1.2369	1.2315
562	2.0000	1.2369	1.2315
563	2.0000	1.2369	1.2315
564	2.0000	1.2369	1.2315
565	2.0000	1.2369	1.2315
566	2.0000	1.2369	1.2315
567	2.0000	1.2369	1.2315
568	2.0000	1.2369	1.2315
569	2.0000	1.2369	1.2315
570	2.0000	1.2369	1.2315
571	1.0000	0.6184	0.6158
572	2.0000	1.2369	1.2315
573	1.0000	0.6184	0.6158
574	2.0000	1.2369	1.2315
575	2.0000	1.2369	1.2315
576	2.0000	1.2369	1.2315
577	2.0000	1.2369	1.2315
578	1.0000	0.6184	0.6158
579	1.0000	0.6184	0.6158
580	1.0000	0.6184	0.6158
581	2.0000	1.2369	1.2315
582	0.0000	0.0000	0.0000
583	2.0000	1.2369	1.2315
584	2.0000	1.2369	1.2315
585	2.0000	1.2369	1.2315
586	1.0000	0.6184	0.6158
587	0.0000	0.0000	0.0000
588	1.0000	0.6184	0.6158
589	2.0000	1.2369	1.2315
590	2.0000	1.2369	1.2315
591	1.0000	0.6184	0.6158
592	1.0000	0.6184	0.6158
593	0.0000	0.0000	0.0000
594	2.0000	1.2369	1.2315
595	1.0000	0.6184	0.6158
596	2.0000	1.2369	1.2315
597	2.0000	1.2369	1.2315
598	2.0000	1.2369	1.2315
599	2.0000	1.2369	1.2315
600	2.0000	1.2369	1.2315
601	1.0000	0.6184	0.6158
602	2.0000	1.2369	1.2315
603	2.0000	1.2369	1.2315
604	1.0000	0.6184	0.6158
605	2.0000	1.2369	1.2315
606	2.0000	1.2369	1.2315
607	2.0000	1.2369	1.2315
608	2.0000	1.2369	1.2315
609	2.0000	1.2369	1.2315
610	1.0000	0.6184	0.6158
611	2.0000	1.2369	1.2315
612	2.0000	1.2369	1.2315
613	2.0000	1.2369	1.2315
614	2.0000	1.2369	1.2315
615	2.0000	1.2369	1.2315
616	2.0000	1.2369	1.2315
617	2.0000	1.2369	1.2315
618	2.0000	1.2369	1.2315
619	1.0000	0.6184	0.6158
620	2.0000	1.2369	1.2315
621	1.0000	0.6184	0.6158
622	2.0000	1.2369	1.2315
623	2.0000	1.2369	1.2315
624	1.0000	0.6184	0.6158
625	2.0000	1.2369	1.2315
626	2.0000	1.2369	1.2315
627	2.0000	1.2369	1.2315
628	2.0000	1.2369	1.2315
629	2.0000	1.2369	1.2315
630	2.0000	1.2369	1.2315
631	2.0000	1.2369	1.2315
632	2.0000	1.2369	1.2315
633	2.0000	1.2369	1.2315
634	1.0000	0.6184	0.6158
635	2.0000	1.2369	1.2315
636	1.0000	0.6184	0.6158
637	2.0000	1.2369	1.2315
638	2.0000	1.2369	1.2315
639	2.0000	1.2369	1.2315
640	1.0000	0.6184	0.6158
641	0.0000	0.0000	0.0000
642	2.0000	1.2369	1.2315
643	1.0000	0.6184	0.6158
644	2.0000	1.2369	1.2315
645	2.0000	1.2369	1.2315
646	2.0000	1.2369	1.2315
647	2.0000	1.2369	1.2315
648	2.0000	1.2369	1.2315
649	2.0000	1.2369	1.2315
650	2.0000	1.2369	1.2315
651	2.0000	1.2369	1.2315
652	2.0000	1.2369	1.2315
653	1.0000	0.6184	0.6158
654	0.0000	0.0000	0.0000
655	1.0000	0.6184	0.6158
656	2.0000	1.2369	1.2315
657	1.0000	0.6184	0.6158
658	2.0000	1.2369	1.2315
659	2.0000	1.2369	1.2315
660	1.0000	0.6184	0.6158
661	2.0000	1.2369	1.2315
662	1.0000	0.6184	0.6158
663	2.0000	1.2369	1.2315
664	2.0000	1.2369	1.2315
665	2.0000	1.2369	1.2315
666	2.0000	1.2369	1.2315
667	2.0000	1.2369	1.2315
668	2.0000	1.2369	1.2315
669	1.0000	0.6184	0.6158
670	2.0000	1.2369	1.2315
671	2.0000	1.2369	1.2315
672	2.0000	1.2369	1.2315
673	1.0000	0.6184	0.6158
674	1.0000	0.6184	0.6158
675	2.0000	1.2369	1.2315
676	1.0000	0.6184	0.6158
677	1.0000	0.6184	0.6158
678	1.0000	0.6184	0.6158
679	1.0000	0.6184	0.6158
680	2.0000	1.2369	1.2315
681	2.0000	1.2369	1.2315
682	1.0000	0.6184	0.6158
683	1.0000	0.6184	0.6158
684	2.0000	1.2369	1.2315
685	2.0000	1.2369	1.2315
686	2.0000	1.2369	1.2315
687	2.0000	1.2369	1.2315
688	2.0000	1.2369	1.2315
689	2.0000	1.2369	1.2315
690	2.0000	1.2369	1.2315
691	1.0000	0.6184	0.6158
692	1.0000	0.6184	0.6158
693	2.0000	1.2369	1.2315
694	2.0000	1.2369	1.2315
695	2.0000	1.2369	1.2315
696	2.0000	1.2369	1.2315
697	2.0000	1.2369	1.2315
698	1.0000	0.6184	0.6158
699	1.0000	0.6184	0.6158
700	2.0000	1.2369	1.2315
701	2.0000	1.2369	1.2315
702	2.0000	1.2369	1.2315
703	2.0000	1.2369	1.2315
704	2.0000	1.2369	1.2315
705	1.0000	0.6184	0.6158
706	1.0000	0.6184	0.6158
707	0.0000	0.0000	0.0000
708	2.0000	1.2369	1.2315
709	2.0000	1.2369	1.2315
710	1.0000	0.6184	0.6158
711	1.0000	0.6184	0.6158
712	1.0000	0.6184	0.6158
713	2.0000	1.2369	1.2315
714	2.0000	1.2369	1.2315
715	2.0000	1.2369	1.2315
716	2.0000	1.2369	1.2315
717	2.0000	1.2369	1.2315
718	1.0000	0.6184	0.6158
719	1.0000	0.6184	0.6158
720	1.0000	0.6184	0.6158
721	2.0000	1.2369	1.2315
722	2.0000	1.2369	1.2315
723	0.0000	0.0000	0.0000
724	1.0000	0.6184	0.6158
725	1.0000	0.6184	0.6158
726	2.0000	1.2369	1.2315
727	2.0000	1.2369	1.2315
728	2.0000	1.2369	1.2315
729	1.0000	0.6184	0.6158
730	1.0000	0.6184	0.6158
731	2.0000	1.2369	1.2315
732	2.0000	1.2369	1.2315
733	1.0000	0.6184	0.6158
734	1.0000	0.6184	0.6158
735	1.0000	0.6184	0.6158
736	1.0000	0.6184	0.6158
737	1.0000	0.6184	0.6158
738	2.0000	1.2369	1.2315
739	1.0000	0.6184	0.6158
740	1.0000	0.6184	0.6158
741	2.0000	1.2369	1.2315
742	2.0000	1.2369	1.2315
743	1.0000	0.6184	0.6158
744	2.0000	1.2369	1.2315
745	1.0000	0.6184	0.6158
746	2.0000	1.2369	1.2315
747	2.0000	1.2369	1.2315
748	2.0000	1.2369	1.2315
749	2.0000	1.2369	1.2315
750	1.0000	0.6184	0.6158
751	2.0000	1.2369	1.2315
752	2.0000	1.2369	1.2315
753	2.0000	1.2369	1.2315
754	2.0000	1.2369	1.2315
755	2.0000	1.2369	1.2315
756	2.0000	1.2369	1.2315
757	2.0000	1.2369	1.2315
758	2.0000	1.2369	1.2315
759	1.0000	0.6184	0.6158
760	2.0000	1.2369	1.2315
761	1.0000	0.6184	0.6158
762	2.0000	1.2369	1.2315
763	1.0000	0.6184	0.6158
764	2.0000	1.2369	1.2315
765	2.0000	1.2369	1.2315
766	1.0000	0.6184	0.6158
767	2.0000	1.2369	1.2315
768	2.0000	1.2369	1.2315
769	2.0000	1.2369	1.2315
770	2.0000	1.2369	1.2315
771	1.0000	0.6184	0.6158
772	2.0000	1.2369	1.2315
773	2.0000	1.2369	1.2315
774	2.0000	1.2369	1.2315
775	1.0000	0.6184	0.6158
776	2.0000	1.2369	1.2315
777	1.0000	0.6184	0.6158
778	1.0000	0.6184	0.6158
779	2.0000	1.2369	1.2315
780	2.0000	1.2369	1.2315
781	1.0000	0.6184	0.6158
782	1.0000	0.6184	0.6158
783	2.0000	1.2369	1.2315
784	1.0000	0.6184	0.6158
785	2.0000	1.2369	1.2315
786	2.0000	1.2369	1.2315
787	1.0000	0.6184	0.6158
788	2.0000	1.2369	1.2315
789	1.0000	0.6184	0.6158
790	1.0000	0.6184	0.6158
791	2.0000	1.2369	1.2315
792	0.0000	0.0000	0.0000
793	2.0000	1.2369	1.2315
794	1.0000	0.6184	0.6158
795	2.0000	1.2369	1.2315
796	2.0000	1.2369	1.2315
797	2.0000	1.2369	1.2315
798	1.0000	0.6184	0.6158
799	2.0000	1.2369	1.2315
800	2.0000	1.2369	1.2315
801	2.0000	1.2369	1.2315
802	1.0000	0.6184	0.6158
803	2.0000	1.2369	1.2315
804	1.0000	0.6184	0.6158
805	0.0000	0.0000	0.0000
806	2.0000	1.2369	1.2315
807	2.0000	1.2369	1.2315
808	1.0000	0.6184	0.6158
809	2.0000	1.2369	1.2315
